TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
b_b001232,하동휘게스테이펜션,1,3,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,8248102515,주식회사인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2022-09-17 00:00:00.000,1,107980,하동 휘게스테이펜션
b_b002436,미포오션사이드호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-21 00:00:00.000,2,,,부산 해운대구 달맞이길62번길 28,부산 해운대구 중동 957-1,,,,2,410000,
b_b000213,오크밸리리조트 골프콘도B동,0,4,Y,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,5,,,강원 원주시 지정면 오크밸리1길 71,강원 원주시 지정면 월송리 1061-10,,,,1,330000,
b_b002885,큐보문(모카)풀빌라,1,3,Y,2022-08-29 00:00:00.000,2022-08-30 00:00:00.000,3,,큐보문풀빌라,,,,,2022-08-10 16:48:00.000,3,270000,모카풀빌라(독채) 숙박
b_b001014,KT대관령수련관,0,4,Y,2022-08-29 00:00:00.000,2022-08-31 00:00:00.000,3,,,강원 평창군 대관령면 송천2길 21,강원 평창군 대관령면 횡계리 275-1,,,,,0,
b_b000397,세인트존스호텔,0,1,Y,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,2,,,강원 강릉시 창해로 307,강원 강릉시 강문동 1-1,,,,1,85000,
b_b002519,디그니티호텔,1,1,Y,2022-08-22 00:00:00.000,2022-08-24 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-08-18 14:18:00.000,1,385200,호텔비 디그니티호텔
b_b002132,그랜드조선 부산,0,1,Y,2022-08-21 00:00:00.000,2022-08-22 00:00:00.000,3,,,부산 해운대구 해운대해변로 292,부산 해운대구 중동 1405-16,,,,1,405000,
b_b006203,엘리에셀펜션,10,3,,,,2,,엘리에셀펜션,북한강변로225-167,,,,,1,95000,
b_b008264,세인트존스 호텔,0,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,4,,,,,,,,1,116000,
b_b000435,체스터톤스속초,0,1,Y,2022-08-17 00:00:00.000,2022-08-19 00:00:00.000,2,,,강원 속초시 엑스포로 109,강원 속초시 교동 1024-1,,,,4,100000,
b_b005825,유럽유럽호텔,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-24 23:23:00.000,1,60000,진주호텔유럽유럽
b_b000072,낙산비치호텔,10,1,,,,1,2798801414,주식회사 휘찬산업,강원 양양군 강현면 낙산사로 73,,3235004,4283035039,2022-08-24 17:26:00.000,1,14000,호텔비
b_b005444,더클래스300,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,,트립닷컴,,,,,2022-09-27 00:00:00.000,1,210830,클래스300호텔
d_d002346,비토애럭셔리글램핑 산청점,0,5,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,4,,,경남 산청군 신안면 둔철산로 575-26,경남 산청군 신안면 안봉리 1045-9,,,,4,360000,
b_b002632,이오스 풀빌라,0,3,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,2,,,경북 경주시 감포읍 동해안로 2702,경북 경주시 감포읍 오류리 26-3,,,,2,600000,
b_b005801,소호259하우스,1,7,Y,2022-09-28 00:00:00.000,2022-09-29 00:00:00.000,1,,소호259 호스텔,강원 속초시 수복로259번길 11,강원 속초시 동명동 261-17,4469145,4221010200,2022-09-28 00:00:00.000,1,35000,여성6인도미토리
b_b000916,베이몬드호텔,10,1,,,,2,,베이몬드호텔,,,,,,1,540000,호텔비
b_b002100,스테이락호텔,1,1,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-08-15 15:01:00.000,1,65000,스테이락 호텔 충무로
b_b006203,엘리에셀펜션,0,3,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,,경기 가평군 가평읍 북한강변로 225-167,경기 가평군 가평읍 금대리 496-2,,,,1,95000,
b_b010957,신라스테이 해운대,1,1,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,2,2018640254,신라스테이 주식회사,부산 해운대구 해운대로570번길 46,부산 해운대구 우동 629-6,4199275,2635010500,2022-10-23 03:21:00.000,1,207900,
b_b004555,소사이어티호텔,0,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,부산 해운대구 구남로12번길 37,부산 해운대구 우동 637-25,,,,1,113099,
b_b000761,페어필드 바이메리어트 부산,1,1,Y,2022-09-01 00:00:00.000,2022-09-03 00:00:00.000,2,8218500971,(주)페어필드바이메리어트부산,부산 해운대구 해운대해변로 314,부산 해운대구 중동 1400-60,3133043,2635010600,2022-09-01 21:33:00.000,1,68000,
b_b008066,호텔쿼츠,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,부산 서구 원양로 132,부산 서구 암남동 622-57,,,,5,62320,
b_b015792,더잭슨나인스호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,강원 춘천시 중앙로 193,,,,,1,175000,
b_b004708,호텔라온,0,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,,,부산 해운대구 송정광어골로 39,부산 해운대구 송정동 436-1,,,,1,230850,
b_b002601,마리나베이 속초,1,1,Y,2022-08-24 00:00:00.000,2022-08-26 00:00:00.000,4,3898801540,주식회사위드,강원 속초시 청초호반로 28,강원 속초시 조양동 1558-2,3223018,4221010800,2022-08-24 15:59:00.000,1,420000,호텔비
b_b002185,속초밤하늘글램핑,0,5,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,5,,,강원 속초시 장성천길 151,강원 속초시 장사동 67-6,,,,1,24000,
b_b002848,코오롱엘에스아이(주),10,1,,,,4,1458700304,코오롱엘에스아이주식회사,경북 경주시 불국로 289-17,,3305029,4713013200,2022-09-18 08:26:00.000,1,240000,호텔비
b_b008434,퀸벨호텔,0,1,Y,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,2,,,대구 동구 동촌로 200,대구 동구 방촌동 1060-1,,,,1,98000,
b_b005395,호텔인트로,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,,호텔 인트로,강원 춘천시 퇴계로77번길 22,강원 춘천시 퇴계동 343-43,4454732,4211012300,2022-09-10 00:00:00.000,1,154000,호텔비
b_b003917,올레모텔,1,2,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-09-03 00:00:00.000,1,59500,경주 보문 올레
b_b003941,선비촌,1,6,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,16,2758501425,선비촌,경북 영주시 순흥면 소백로 2796,,3309083,4721037026,2022-09-18 08:51:00.000,3,400000,
b_b001081,KT대관령수련관,0,4,Y,2022-08-21 00:00:00.000,2022-08-24 00:00:00.000,3,,,횡계리 275-1,,,,,,0,
b_b008367,에어비앤비,1,11,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,,에어비앤비,,,,,2022-10-20 16:42:00.000,1,85039,집/아파트 전체.침대 1개.게스트 1명
b_b001223,원주웰빙캠프,0,5,Y,2022-08-19 00:00:00.000,2022-08-21 00:00:00.000,4,,,강원 원주시 신림면 신림황둔로 714-2,강원 원주시 신림면 황둔리 1547,,,,5,60000,
d_d006239,경주게스트하우스 프랜드,0,7,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,,경북 경주시 북정로33번길 7,경북 경주시 황오동 203-23,,,,3,16000,
b_b011562,어쩌다어달,1,3,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-21 00:01:00.000,1,153200,PE-303(SPA)
b_b001067,더반호텔 해운대점,1,1,Y,2022-08-21 00:00:00.000,2022-08-22 00:00:00.000,4,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-08 10:52:00.000,1,246830,HO-[넷플릭스]스위트 가
b_b006034,나인원펜션,1,3,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-20 14:20:00.000,1,222000,"강릉 나인원펜션(애견동반가능,경포해변5분)"
b_b002188,풍뎅이스테이,0,7,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경북 경주시 불국신택지6길 8,경북 경주시 진현동 580-5,,,,1,75000,
b_b001467,하조대캠핑카,1,5,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,4,2208742885,(주)야놀자,,,,,2022-08-10 23:46:00.000,1,230400,양양 하조대캠핑카펜션
b_b003856,휘닉스 평창,2,4,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,4,,휘닉스,강원 평창군 봉평면 태기로 174,강원 평창군 봉평면 면온리 1095-1,3228037,4276034025,2022-10-01 17:23:00.000,1,200000,리조트
b_b003967,다온호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,1,7638602710,김해어방동다온호텔,경남 김해시 인제로170번길 9-9,경남 김해시 어방동 529-7,4805645,4825011800,2022-10-02 15:22:00.000,1,35000,203호 숙박료
b_b000083,영덕바다소리펜션,0,3,N,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,3,,,경북 영덕군 강구면 강구해안길 104,,,,,1,160000,
b_b014157,베스트웨스턴플러스 경주,1,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,베스트웨스턴플러스 경주,경북 경주시 감포읍 동해안로 1819-21,경북 경주시 감포읍 나정리 681,3000101,4713025024,2022-09-14 00:00:00.000,1,65000,스탠다드 더블
b_b000012,숙소,0,11,Y,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,5,,,북분리 산 108,,,,,4,100000,
b_b004652,호텔현대바이라한 울산,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,,울산 동구 방어진순환도로 875,울산 동구 전하동 283,,,,1,135000,
b_b000199,용늪자연생태학교펜션,0,3,Y,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,5,,,강원 인제군 서화면 금강로 1106-27,강원 인제군 서화면 서흥리 276-1,,,,2,120000,
b_b005910,라인2차빌라,1,11,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,에어비앤비,,,,,2022-08-21 20:42:00.000,1,124772,집/아파트 전체.침대2개.게스트2명
b_b005135,호텔SG도깨비,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,,대구 서구 큰장로 33,대구 서구 내당동 1105-2,,,,1,70000,
b_b004707,파크로쉬리조트앤웰니스,0,4,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,강원 정선군 북평면 중봉길 9-12,강원 정선군 북평면 숙암리 482,,,,2,323760,
b_b002919,지프모텔,0,2,N,2022-08-29 00:00:00.000,2022-08-30 00:00:00.000,1,,,대구 중구 서성로16길 84,대구 중구 대안동 21-1,,,,3,42000,
b_b000230,주식회사 호텔수성,10,1,,,,4,5028100276,주식회사호텔수성,대구 수성구 용학로 106-7,대구 수성구 두산동 888-2,3146020,2726011100,2022-08-13 18:34:00.000,1,158000,호텔비
b_b005042,옴뷔,1,11,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,코디부킹호텔,,,,,2022-09-19 13:20:00.000,1,130000,
b_b008387,이안테라디움광안오피스텔,1,11,Y,2022-10-18 00:00:00.000,2022-10-19 00:00:00.000,4,,에어비앤비,,,,,2022-09-08 19:58:00.000,1,231059,집/아파트 전체-침대3개.게스트4명
b_b001084,삼척펜션오라,0,3,Y,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,4,,,강원 삼척시 근덕면 삼척로 2095,강원 삼척시 근덕면 장호리 191-1,,,,5,109000,
b_b000584,백도해수욕장오토캠핑장,0,5,Y,2022-08-06 00:00:00.000,2022-08-09 00:00:00.000,9,,,강원 고성군 죽왕면 문암항2길 9,강원 고성군 죽왕면 문암진리 19,,,,1,240000,
b_b002924,노떼라미아호텔,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,부산 동구 대영로 265,부산 동구 초량동 1213-18,,,,1,70000,
b_b002948,세인트존스호텔,1,1,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,4,,세인트존스호텔,강원 강릉시 창해로 307,,3220043,4215011300,2022-05-22 00:00:00.000,1,169000,썸머 패키지 (3인)
b_b005056,울산게스트하우스 앤마이홈,1,7,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-23 12:51:00.000,1,25000,울산앤마이홈게스트하우스
b_b012433,아모르무인텔,0,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경북 문경시 점촌역옆길 13,경북 문경시 점촌동 139-3,,,,1,60000,
b_b004135,씨마크호텔,10,1,,,,1,6208100012,씨마크호텔,서울 종로구 율곡로 75,,3100010,1111014800,2022-09-19 12:01:00.000,1,138000,호텔비
b_b004645,소노문비발디파크,0,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,강원 홍천군 서면 한치골길 262,강원 홍천군 서면 팔봉리 1290-2,,,,1,140000,
b_b004952,제이드펜션,1,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-09-15 00:00:00.000,1,189000,추억(1층)
b_b002168,용평리조트 드래곤밸리호텔,0,1,Y,2022-08-20 00:00:00.000,2022-08-22 00:00:00.000,3,,,강원 평창군 대관령면 올림픽로 715,강원 평창군 대관령면 용산리 130,,,,1,474000,
b_b004467,호텔농심,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,1188103914,(주)농심,부산 동래구 금강공원로20번길 23,부산 동래구 온천동 137-7,4006027,2626010800,2022-09-24 19:50:00.000,1,216000,호텔비
b_b000988,롯데리조트 속초,0,4,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,4,,,강원 속초시 대포항길 186,강원 속초시 대포동 908-1,,,,1,800000,
b_b000485,바다보기펜션,1,3,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,5,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-08 21:39:00.000,1,139500,PE-105호
b_b004320,이비스앰배서더호텔 부산시티센터점,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,6078186278,(주)부산시티센터,부산 부산진구 중앙대로 777,부산 부산진구 부전동 573-7,2000010,2623010300,2022-10-03 00:31:00.000,1,97020,
b_b002504,동아호텔,1,1,Y,2022-08-22 00:00:00.000,2022-08-24 00:00:00.000,1,2260390293,동아호텔,강원 강릉시 경강로 2078,,3000145,4215010500,2022-08-22 13:49:00.000,1,100000,호텔비
b_b009427,성호리조트,0,4,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,2,,,경북 경주시 외동읍 영지로 636,경북 경주시 외동읍 괘릉리 1233,,,,1,60000,
c_c002470,솔게스트하우스 양양서핑점,1,7,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,,솔게스트하우스,강원 양양군 현남면 인구길 28-25,,4505161,4283034021,2022-09-26 09:44:00.000,1,99000,여 서핑패키지(도미토리+강습+바베큐)
b_b007989,스타즈호텔 울산점,0,1,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,2,,,울산 남구 남중로 65,울산 남구 삼산동 224-17,,,,1,80000,
b_b004679,블루호라이즌,1,1,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,2,,,,,,,2022-09-24 00:00:00.000,1,35910,[단1개!]스탠다드더블-(테라스구비)(15시체크인)
b_b009241,락희원,0,6,Y,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,2,,,경북 경주시 포석로1050번길 43,경북 경주시 황남동 214-2,,,,5,60000,
b_b004686,아르반호텔,0,1,N,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,1,,,중앙대로691번길 32,,,,,3,72200,
b_b005549,VIP호텔,1,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-29 16:03:00.000,1,38000,울산 삼산VIP
b_b004811,비밀의 정원,1,3,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,10,2208742885,(주)야놀자,서울 강남구 삼성로91길 28,서울 강남구 삼성동 143-30,4166433,1168010500,2022-08-24 00:00:00.000,1,1821600,강릉 비밀의정원 펜션
b_b000688,웰리힐리파크,2,4,Y,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,7,,현대홈쇼핑_스마일페이,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2022-05-01 21:34:00.000,1,163940,[LIVE]웰리힐리파크 2022시그니처 패키지(4인)
b_b000781,힐튼호텔 경주,1,1,Y,2022-08-30 00:00:00.000,2022-09-01 00:00:00.000,2,,힐튼 경주,경북 경주시 보문로 484-7,경북 경주시 신평동 370,3305021,4713013600,2022-05-22 10:04:00.000,1,421400,[공동구매][조식패키지]디럭스 더블(킹베드)
b_b001449,라라비안코호텔,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,부산 부산진구 부전로96번길 23,부산 부산진구 부전동 474-8,,,,2,90000,
b_b016586,그꽃펜션,0,3,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,5,,,강원 강릉시 저동길 160-8,강원 강릉시 저동 675-10,,,,1,210000,
b_b001986,돌솥밥집,1,7,N,2022-08-24 00:00:00.000,2022-08-24 00:00:00.000,2,6020736088,돌솥밥집,부산 중구 광복로37번길 7-1,부산 중구 창선동2가 16-1,4175009,2611013200,2022-08-24 13:38:00.000,1,16000,
b_b000400,안동파크호텔,0,1,Y,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2,,,경북 안동시 경동로 707,경북 안동시 운흥동 324,,,,4,45000,
b_b000802,ANANTI COVE,10,4,,,,4,6218199425,주식회사 아난티코브,부산 기장군 기장읍 기장해안로 268-31,부산 기장군 기장읍 시랑리 704,3140057,2671025033,2022-09-03 19:50:00.000,1,290000,리조트비
b_b000053,필로스호텔,0,1,Y,2022-08-08 00:00:00.000,2022-08-09 00:00:00.000,3,,,경북 포항시 북구 죽파로 6,경북 포항시 북구 용흥동 145-21,,,,1,100000,
b_b012662,체스터톤스속초,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,,,강원 속초시 엑스포로 109,강원 속초시 교동 1024-1,,,,4,110000,
b_b000287,토요코인호텔 울산삼산점,0,1,Y,2022-08-13 00:00:00.000,2022-08-15 00:00:00.000,2,,,울산 남구 삼산로 308,울산 남구 삼산동 1613-1,,,,1,119668,
b_b003968,경포에메랄드호텔,0,1,Y,2022-09-18 00:00:00.000,2022-09-20 00:00:00.000,3,,,강원 강릉시 해안로406번길 26,강원 강릉시 강문동 305-5,,,,1,176000,
b_b004240,H호텔,0,1,Y,2022-10-01 00:00:00.000,2022-10-01 00:00:00.000,4,,,울산 남구 화합로178번길 7,울산 남구 삼산동 1565-16,,,,1,110000,
b_b001154,크라운호텔,1,1,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,5,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-11 00:00:00.000,1,210000,스위트패밀리(C)
b_b000999,하이오션 경포,0,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,3,,,강원 강릉시 경포로463번길 30-5,강원 강릉시 안현동 866,,,,1,158342,
b_b001809,알펜시아 홀리데이인&스위트콘도,0,4,Y,2022-08-21 00:00:00.000,2022-08-22 00:00:00.000,4,,,강원 평창군 대관령면 솔봉로 325,강원 평창군 대관령면 용산리 425,,,,1,103806,
b_b004622,지례예술촌,0,6,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,,,경북 안동시 임동면 지례예술촌길 427,경북 안동시 임동면 박곡리 1182-1,,,,3,150000,
b_b005820,그린빌사우나,1,11,N,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,4,7318100501,(주)그린빌사우나,대구 중구 중앙대로67길 10,대구 중구 남산동 665,4223130,2711015600,2022-10-09 00:19:00.000,1,52000,
b_b005335,머물다풀빌라,1,3,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-04 01:02:00.000,1,179550,PE-스파108호
b_b001299,아트인엘펜션,0,3,N,2022-08-19 00:00:00.000,2022-08-21 00:00:00.000,3,,,강원 강릉시 하남길 333,강원 강릉시 안현동 53-7,,,,2,284100,
b_b000907,아스티호텔 부산,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,2358600895,아스티호텔(주),부산 동구 중앙대로214번길 7-8,,4181416,2617010100,2022-08-27 19:49:00.000,1,170000,호텔비
b_b002411,코모도호텔 부산,4,1,Y,2022-08-21 00:00:00.000,2022-08-23 00:00:00.000,2,2158641873,(주)메이트아이,서울 구로구 디지털로26길 111,서울 구로구 구로동 222-3,4148327,1153010200,2022-08-15 00:00:00.000,1,124750,코모도호텔 부산
b_b009771,별빛좋은펜션,2,3,Y,2022-10-27 00:00:00.000,2022-10-28 00:00:00.000,2,7570401495,별빛좋은민박,강원 영월군 영월읍 태화산로 183-75,,3227024,4275025030,2022-10-12 11:52:00.000,1,120000,별빛02
b_b000406,함스베이커리,0,3,N,2022-08-19 00:00:00.000,2022-08-19 00:00:00.000,3,,,강원 양양군 강현면 물치1길 29,강원 양양군 강현면 물치리 66-14,,,,1,10000,
b_b001910,켄트호텔 광안리 by 켄싱턴,1,1,Y,2022-08-20 00:00:00.000,2022-08-22 00:00:00.000,2,,켄트호텔 광안리 BY 켄싱턴,,,,,2022-08-20 00:00:00.000,1,334251,호텔비
b_b006704,한화리조트 설악쏘라노,0,4,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,,,강원 속초시 미시령로2983번길 111,강원 속초시 장사동 24-1,,,,1,157000,
b_b000709,동해보양온천컨벤션호텔 별관,0,1,Y,2022-08-15 00:00:00.000,2022-08-17 00:00:00.000,7,,,강원 동해시 동해대로 6313,강원 동해시 망상동 396-29,,,,1,480000,
b_b002493,팜파스호텔&리조트,0,1,Y,2022-08-22 00:00:00.000,2022-08-24 00:00:00.000,5,,,강원 속초시 동해대로 3964,강원 속초시 조양동 1401,,,,1,398000,
b_b000630,호텔 보브,0,1,Y,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,2,,,부산 중구 흑교로 7,부산 중구 부평동3가 52-2,,,,1,18000,
b_b000471,캠핑느루,0,5,Y,2022-08-05 00:00:00.000,2022-08-07 00:00:00.000,2,,,강원 고성군 토성면 미시령폭포길 64,강원 고성군 토성면 원암리 415,,,,5,110000,
b_b000682,세이지우드 홍천,0,4,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,6,,,강원 홍천군 두촌면 광석로 898-87,강원 홍천군 두촌면 괘석리 116,,,,1,1960000,
b_b005582,Y게스트하우스,1,7,Y,2022-10-07 00:00:00.000,2022-10-08 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-26 00:00:00.000,3,34200,GU6인남자도미토리
b_b002127,속초휘테,1,7,Y,2022-08-24 00:00:00.000,2022-08-25 00:00:00.000,2,,속초휘테,강원 속초시 장안로1길 17-5,강원 속초시 동명동 261-33,4469194,4221010200,2022-08-24 12:00:00.000,1,60000,
b_b004876,구룡자동차야영장,0,9,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,4,,,,강원 원주시 소초면 학곡리 920,,,,4,100000,
b_b005402,다비앙스파펜션,10,3,,,,4,,다비앙스파펜션,,,,,,1,229000,
b_b014472,Yaja명서컨벤션,0,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,,,,,,1,50000,
b_b003955,부산광역시 수영구 광안해변로,1,11,Y,2022-09-28 00:00:00.000,2022-09-29 00:00:00.000,2,,에어비앤비,,,,,2022-09-23 01:41:00.000,1,161741,집/아파트전체.침대3개.게스트2명
b_b014849,쓰리웨이펜션,2,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-20 00:00:00.000,1,140000,쓰리웨이 글램핑1번~5번
b_b001218,성주봉자연휴양림,0,9,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경북 상주시 은척면 성주봉로 3,경북 상주시 은척면 남곡리 산 50,,,,1,70000,
b_b001222,구재봉자연휴양림,0,9,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경남 하동군 적량면 중서길 60-81,경남 하동군 적량면 서리 산 276,,,,5,110000,
b_b004369,힐스타풀빌라,0,3,Y,2022-09-20 00:00:00.000,2022-09-21 00:00:00.000,8,,,강원 양양군 서면 남대천로 917-36,강원 양양군 서면 내현리 30-2,,,,1,430000,
b_b001125,영덕오션펜션,0,3,Y,2022-08-28 00:00:00.000,2022-08-30 00:00:00.000,2,,,경북 영덕군 병곡면 동해대로 7732,경북 영덕군 병곡면 백석리 20-5,,,,2,180000,
b_b006290,VVIP호텔,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-21 19:05:00.000,1,40000,김해어방동VVIP
b_b008474,화천서원부용카페 민박,10,8,,,,1,7161600237,화천서원부용카페민박,경북 안동시 풍천면 광덕솔밭길 72,경북 안동시 풍천면 광덕리 16-2,4721097,4717034024,2022-10-29 15:15:00.000,1,4000,
b_b004063,INN경주게스트호텔,0,1,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,1,,,경북 경주시 화랑로28번길 7-8,경북 경주시 성건동 352-10,,,,1,78300,
b_b002399,자자펜션,0,3,N,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,4,,,강원 속초시 중앙로416번길 1-1,강원 속초시 장사동 618-3,,,,1,110000,
b_b004623,빅토리아모텔,3,2,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,,빅토리아,강원 강릉시 경포로475번길 21,강원 강릉시 안현동 107-5,4460153,4215013800,2022-10-01 17:17:00.000,1,10000,
b_b005208,아리아나호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,대구 수성구 동대구로 27,대구 수성구 두산동 200-1,,,,1,97200,
