TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
d_d003179,스타즈호텔 제주로베로,1,1,Y,2022-10-07 00:00:00.000,2022-10-08 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-27 23:47:00.000,3,57000,HO-스탠다드더블
d_d002087,제주여관 선인장,0,2,Y,2022-10-16 00:00:00.000,2022-10-19 00:00:00.000,2,,,제주특별자치도 서귀포시 서호로 60-1,,,,,5,330000,
d_d011350,호텔가온제이스테이,0,1,Y,2022-11-02 00:00:00.000,2022-11-03 00:00:00.000,1,,,제주특별자치도 서귀포시 서문로41번길 23,,,,,1,40000,
d_d007474,대일모텔,1,2,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-24 23:10:00.000,1,27000,
d_d002688,로사네,0,7,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,1,,,제주특별자치도 제주시 한경면 고산로4길 21,제주특별자치도 제주시 한경면 고산리 2302-2,,,,5,60000,
a_a001266,강화도해와달펜션,0,3,N,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,인천 강화군 화도면 해안남로1998번길 8-29,인천 강화군 화도면 여차리 2-8,,,,1,50000,
d_d010311,까델아스리조트,0,4,Y,2022-11-05 00:00:00.000,2022-11-07 00:00:00.000,2,,,제주특별자치도 제주시 애월읍 신엄9길 50,,,,,5,192357,
a_a000047,더위크앤리조트 더파이브,10,4,,,,4,,더위크앤리조트 더파이브,,,,,,4,18000,"성인2은 리조트패키지 포함, 36갤미만 무료, 소인1인 결제(10프로 할인)"
d_d005997,뉴제주호텔,0,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,4,,,제주특별자치도 제주시 원노형6길 2,제주특별자치도 제주시 노형동 928-3,,,,1,49500,
d_d004375,제주펜션오다,1,3,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-02 00:01:00.000,3,95400,PE-스탠다드
a_a002609,폴바셋 영종도파라다이스시티점,1,1,N,2022-09-27 00:00:00.000,2022-09-27 00:00:00.000,4,2118895935,엠즈씨드주식회사,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,4247199,2811014700,2022-09-27 13:59:00.000,1,23000,아이스 카페라떼(GRAND);아이스크림 라떼;카페라떼;밀크 아이스크림(콘)
d_d005523,에코루벤,0,10,N,2022-10-12 00:00:00.000,2022-10-14 00:00:00.000,1,,,제주특별자치도 제주시 노연로 49,제주특별자치도 제주시 노형동 917-6,,,,,0,
d_d009588,한라산게스트하우스,0,7,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,제주특별자치도 제주시 제주대학로 77,,,,,5,69000,
b_b000708,캐슬529키즈풀빌라,0,3,Y,2022-08-24 00:00:00.000,2022-08-25 00:00:00.000,3,,,경남 남해군 이동면 성남로 274,경남 남해군 이동면 용소리 529,,,,1,548200,
b_b004030,대매물도 당금마을 폐교야영장,0,5,N,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,1,,,당금마을,,,,,5,15000,
d_d000276,파르나스호텔 제주,1,1,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,2,,PARNAS HOTEL JEJU,제주특별자치도 서귀포시 중문관광로72번길 100,,4850763,5013011900,2022-08-22 00:00:00.000,1,128000,호텔비
d_d002220,노블피아,0,1,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,2,,,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,,,,1,62785,
d_d008987,랜딩관 제주신화월드호텔앤리조트,0,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,2,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,,,,1,98300,
b_b005163,한화리조트 거제벨버디어,0,4,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,3,,,경남 거제시 장목면 거제북로 2501-40,경남 거제시 장목면 농소리 25,,,,4,50000,
b_b000461,프래밀리풀빌라호텔,1,1,Y,2022-08-07 00:00:00.000,2022-08-09 00:00:00.000,2,,,,,,,2022-07-13 01:09:00.000,,0,HO-패밀리더블(호텔동)
d_d000130,금등리,0,3,Y,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,4,,,금등리,,,,,1,200000,
d_d002525,정원책방,1,7,Y,2022-10-06 00:00:00.000,2022-10-07 00:00:00.000,1,,정원책방,제주특별자치도 서귀포시 남원읍 원님로25번길 14,제주특별자치도 서귀포시 남원읍 의귀리 700-6,4850656,5013025325,2022-10-06 12:00:00.000,1,50000,게스트하우스 비
d_d006952,퍼스트70,0,1,Y,2022-10-24 00:00:00.000,2022-10-25 00:00:00.000,3,,,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,,,,1,78000,
a_a001693,네스트호텔,0,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,2,,,,인천 중구 운서동 2877-1,,,,1,177650,
d_d000658,벤티모호텔앤레지던스,0,1,Y,2022-09-06 00:00:00.000,2022-09-07 00:00:00.000,2,,,제주특별자치도 제주시 연삼로 14,제주특별자치도 제주시 연동 290-3,,,,1,99000,
d_d007632,아랑디 애월,1,11,Y,2022-10-27 00:00:00.000,2022-10-28 00:00:00.000,2,,에어비앤비,,,,,2022-10-01 23:55:00.000,1,289979,집/아파트전체.침대2개.게스트2명
d_d010123,펜션연리,0,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,제주특별자치도 서귀포시 논짓물로48번길 3,제주특별자치도 서귀포시 하예동 463-1,,,,1,89000,
c_c003081,보옥민박,0,8,Y,2022-09-24 00:00:00.000,2022-09-26 00:00:00.000,6,,,전남 완도군 보길면 보옥길 15,전남 완도군 보길면 부황리 542,,,,3,450000,
d_d006098,신신호텔 서귀포점,0,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,제주특별자치도 서귀포시 태평로371번길 18,제주특별자치도 서귀포시 서귀동 486-1,,,,1,40000,
d_d001178,메리어트관 제주신화월드호텔앤리조트 모실클럽하우스,0,1,N,2022-09-26 00:00:00.000,2022-09-26 00:00:00.000,1,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,,,,,0,
d_d002779,팜파스호텔 제주,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,팜파스호텔제주,제주특별자치도 제주시 서해안로 368-3,,3349093,5011011000,2022-10-18 17:33:00.000,1,63080,호텔비
d_d002465,명월민박,0,8,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,,,제주특별자치도 제주시 한림읍 명월로4길 5,제주특별자치도 제주시 한림읍 명월리 1719-1,,,,1,88845,
c_c000121,프라하호텔,1,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-08-07 21:31:00.000,1,88000,완도 호텔 프라하 오션뷰 디럭스
d_d010172,오소소게스트하우스,0,7,Y,2022-11-06 00:00:00.000,2022-11-07 00:00:00.000,1,,,제주특별자치도 서귀포시 대정읍 비자낭로 23,제주특별자치도 서귀포시 대정읍 신도리 2071-4,,,,5,28000,
d_d007127,비욘드북카페,0,7,N,2022-10-27 00:00:00.000,2022-10-29 00:00:00.000,1,,,제주특별자치도 서귀포시 성산읍 신천동로 24-30,제주특별자치도 서귀포시 성산읍 신천리 538-2,,,,5,50000,
d_d000480,서머셋 제주신화월드,1,4,Y,2022-08-24 00:00:00.000,2022-08-27 00:00:00.000,7,6168609829,람정제주개발 주식회사,제주특별자치도 서귀포시 안덕면 녹차분재로 217,,3349232,5013031027,2022-08-24 16:21:00.000,1,99000,
d_d009245,퓨어스테이오션,2,3,Y,2022-11-03 00:00:00.000,2022-11-07 00:00:00.000,1,1590402201,퓨어스테이오션,제주특별자치도 제주시 서해안로 346-9,제주특별자치도 제주시 도두이동 719-1,3349093,5011012800,2022-10-12 20:45:00.000,1,185628,펜션비
c_c003960,마로호스텔,0,7,Y,2022-11-09 00:00:00.000,2022-11-10 00:00:00.000,1,,,제주특별자치도 제주시 동광로21길 5,제주특별자치도 제주시 일도이동 356,,,,5,30000,
d_d004352,제주하다,1,11,Y,2022-10-18 00:00:00.000,2022-10-19 00:00:00.000,1,,AIRBNB,,,,,2022-10-17 14:31:00.000,1,90113,개인실.침대1개.게스트1명
d_d001935,소섬바당,0,7,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,3,,,제주특별자치도 제주시 우도면 우도로 190,제주특별자치도 제주시 우도면 연평리 1341-1,,,,1,80000,
b_b008080,참조은마을,0,9,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,7,,,경남 거제시 동부면 거제중앙로 715,경남 거제시 동부면 구천리 550-1,,,,5,150000,
d_d008070,호텔시드니,0,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,,제주특별자치도 제주시 애월읍 애월해안로 945,제주특별자치도 제주시 애월읍 하귀2리 2615-8,,,,1,39000,
d_d003101,방화2차월드메르디앙아파트,0,1,N,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,5,,,서울 강서구 양천로1길 117,서울 강서구 방화동 879,,,,,0,
d_d000770,호랑이주택,1,7,Y,2022-08-30 00:00:00.000,2022-09-03 00:00:00.000,1,,호랑이주택,제주특별자치도 제주시 한림읍 명랑남길 17,제주특별자치도 제주시 한림읍 한림리 546-1,4847650,5011025024,2022-08-30 00:00:00.000,1,100000,4인 남성도미토리(1인 요금)
d_d001427,노블피아,0,1,Y,2022-09-22 00:00:00.000,2022-09-23 00:00:00.000,2,,,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,,,,1,62000,
d_d001403,휘닉스제주,0,4,N,2022-09-19 00:00:00.000,2022-09-20 00:00:00.000,2,,,제주특별자치도 서귀포시 성산읍 섭지코지로 107,제주특별자치도 서귀포시 성산읍 고성리 127-2,,,,4,186000,
d_d003472,해비치호텔앤드리조트 제주,0,1,Y,2022-10-27 00:00:00.000,2022-10-29 00:00:00.000,4,,,제주특별자치도 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리 40-69,,,,4,200000,
d_d002998,언니네시골집,0,11,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,1,,,제주특별자치도 제주시 한경면 용수3길 38,제주특별자치도 제주시 한경면 용수리 4143-1,,,,5,50000,
d_d000664,한나스테이,0,7,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,1,,,제주특별자치도 제주시 광양1길 6,제주특별자치도 제주시 이도일동 1289-20,,,,3,48000,
c_c003390,디아크리조트,1,4,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,3328700460,주식회사온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762,1168010500,2022-10-02 15:40:00.000,1,150000,H102호 트라몬토(소음객실)
d_d001535,라마다프라자 제주호텔,0,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,제주특별자치도 제주시 탑동로 66,제주특별자치도 제주시 삼도2동 1254,,,,1,138089,
d_d000682,메리어트관 제주신화월드호텔앤리조트,1,1,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,2,6168609829,람정제주개발 주식회사,제주특별자치도 서귀포시 안덕면 녹차분재로 217,,3349232,5013031027,2022-09-02 19:03:00.000,1,250800,
d_d010098,부띠끄스테이 스놉,10,1,,,,3,,부띠끄스테이 스놉,예래해안로 17,,,,,1,88000,호텔비
d_d003167,모구리야영장,0,5,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,2,,,제주특별자치도 서귀포시 성산읍 서성일로 260,제주특별자치도 서귀포시 성산읍 난산리 2960-1,,,,4,4000,
d_d006801,BK호텔제주,1,1,Y,2022-10-31 00:00:00.000,2022-11-01 00:00:00.000,3,2208183676,㈜이베이코리아,제주특별자치도 서귀포시 칠십리로91번길 12,제주특별자치도 서귀포시 서귀동 777-1,4850892,5013010100,2022-10-01 00:00:00.000,1,27960,서귀포BK호텔 : 3인조식스탠다드노뷰전망없음3인조식포함16시체크인
d_d001862,마돈가제트,0,3,N,2022-10-18 00:00:00.000,2022-10-18 00:00:00.000,2,,,제주특별자치도 제주시 한경면 두모11길 51,제주특별자치도 제주시 한경면 두모리 2621-1,,,,3,42000,
d_d001482,호텔섬앤썸,1,1,Y,2022-10-02 00:00:00.000,2022-10-05 00:00:00.000,2,4468102090,(주)아이엠아일랜드,경북 울릉군 울릉읍 도동3길 27-1,경북 울릉군 울릉읍 도동리 182-6,4778014,4794025024,2022-10-05 10:14:00.000,1,80000,온돌큰방
d_d000288,달이머물다 게스트하우스,1,7,Y,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,1,2213308970,제주도게스트하우스파티달이머물다,제주특별자치도 제주시 구좌읍 해맞이해안로 518-38,제주특별자치도 제주시 구좌읍 행원리 1511-3,3349242,5011025627,2022-08-20 12:01:00.000,3,50000,여자 도미토리6인실A
d_d001035,설레임게스트하우스,1,7,Y,2022-09-13 00:00:00.000,2022-09-14 00:00:00.000,1,,설레임게스트하우스,,,,,2022-09-13 12:37:00.000,3,20000,게스트하우스비
d_d004098,공간인화,1,7,Y,2022-10-30 00:00:00.000,2022-11-01 00:00:00.000,1,,공간인화,,,,,2022-10-02 18:17:00.000,3,78000,
d_d000058,블랙스톤리조트 제주,0,4,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,제주특별자치도 제주시 한림읍 한창로 925-122,제주특별자치도 제주시 한림읍 금악리 84-1,,,,4,150000,
d_d000863,탐라스테이호텔제주,10,1,,,,2,,탐라스테이호텔제주,,,,,,1,124281,호텔비
d_d006321,건축학개론펜션,0,3,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,3,,,제주특별자치도 서귀포시 성산읍 신풍하동로 224-33,제주특별자치도 서귀포시 성산읍 신풍리 179,,,,1,63000,
d_d004248,캠파제주,0,5,Y,2022-10-14 00:00:00.000,2022-10-16 00:00:00.000,2,,,제주특별자치도 서귀포시 516로 574-23,제주특별자치도 서귀포시 상효동 1116-1,,,,5,100000,
d_d001196,(주)호텔신라제주호텔,10,1,,,,3,2038143363,(주)호텔신라,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도 서귀포시 색달동 3039-3,4850763,5013011900,2022-09-21 01:49:00.000,1,116250,호텔비
d_d006863,더 루케테호텔,1,1,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-24 01:57:00.000,1,30000,MO-서귀포더루케테호텔
d_d006321,골든파크호텔,0,1,Y,2022-10-16 00:00:00.000,2022-10-19 00:00:00.000,3,,,제주특별자치도 제주시 서광로2길 9,제주특별자치도 제주시 오라일동 2442-5,,,,1,140000,
d_d001673,제주도 게스트하우스파티 간장남들,1,7,Y,2022-09-27 00:00:00.000,2022-09-28 00:00:00.000,1,,제주도게스트하우스파티간장남들,제주특별자치도 서귀포시 안덕면 사계북로41번길 30,제주특별자치도 서귀포시 안덕면 사계리 2884,4850312,5013031025,2022-09-13 00:00:00.000,1,30000,컴팩트룸1105남성4인실
d_d002111,세종호텔,0,1,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,2,,,제주특별자치도 제주시 신광로 74,제주특별자치도 제주시 연동 263-5,,,,1,43000,
d_d002456,팜파스호텔 제주,1,1,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,2,,팜파스호텔 제주,제주특별자치도 제주시 서해안로 368-3,,3349093,5011011000,2022-10-10 00:00:00.000,1,63500,스탠다드 더블
d_d001705,브라운스위트제주 호텔앤리조트,2,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,2,,브라운 스위트 제주,제주특별자치도 서귀포시 성산읍 고성오조로 94,,3350018,5013025924,2022-09-13 00:00:00.000,1,60500,스탠다드 더블(시티뷰)
a_a003015,블루마린관광호텔,1,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-21 16:00:00.000,1,50490,MO-월미도블루마린호텔
d_d000178,오션스위츠 제주호텔,0,1,Y,2022-08-25 00:00:00.000,2022-08-28 00:00:00.000,1,,,제주특별자치도 제주시 탑동해안로 74,제주특별자치도 제주시 삼도2동 1260-1,,,,,0,
d_d001364,금호리조트(주),10,4,,,,2,1428103111,금호리조트(주),제주특별자치도 서귀포시 남원읍 태위로 522-12,,3350268,5013025321,2022-09-08 21:01:00.000,1,24000,리조트비
d_d003777,서귀포자연휴양림,1,9,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,3,6168300017,제주특별자치도청/예술인,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2022-10-07 16:37:00.000,1,66500,
d_d009283,가름게스트하우스,0,7,Y,2022-11-01 00:00:00.000,2022-11-02 00:00:00.000,1,,,제주특별자치도 서귀포시 법환하로9번길 10,제주특별자치도 서귀포시 법환동 1330,,,,5,55000,
d_d001624,휘닉스제주섭지코지 힐리우스,2,4,Y,2022-09-24 00:00:00.000,2022-09-26 00:00:00.000,11,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-05-20 00:38:00.000,1,266820,HO-크로플 세트사계절 온
d_d005204,에피소드카페 게스트하우스,1,7,Y,2022-10-20 00:00:00.000,2022-10-21 00:00:00.000,1,,에피소드카페게스트하우스,제주특별자치도 제주시 애월읍 하귀동남1길 19,제주특별자치도 제주시 애월읍 하귀1리 189-10,4848953,5011025340,,1,20000,여자 도미토리 4인실(1)
d_d001585,신신호텔 서귀포점,1,1,Y,2022-10-04 00:00:00.000,2022-10-05 00:00:00.000,1,,트립닷컴,,,,,2022-09-21 00:00:00.000,1,189501,신신호텔서귀포
d_d002040,달이머물다 게스트하우스,3,7,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-18 00:00:00.000,3,20000,달이머물다 오션뷰 여성 복층 도미토리(파티참석필수)
d_d004720,글로스터호텔제주,1,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,1,4858702253,주식회사케이에이치엠아이,제주특별자치도 제주시 삼무로 57,,3349083,5011013700,2022-10-15 17:02:00.000,1,81000,
b_b000962,한국해양과학기술원 울릉도독도해양연구기지,0,11,N,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,2,,,경북 울릉군 북면 현포2길 121,경북 울릉군 북면 현포리 729-1,,,,,0,
d_d009260,메종글래드제주,0,1,Y,2022-11-02 00:00:00.000,2022-11-03 00:00:00.000,2,,,제주특별자치도 제주시 노연로 80,제주특별자치도 제주시 연동 263-15,,,,1,750000,
d_d002489,제주신라호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,2038143363,(주)호텔신라,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도 서귀포시 색달동 3039-3,4850763,5013011900,2022-10-02 11:44:00.000,1,318300,
d_d001949,노블피아,0,1,Y,2022-09-30 00:00:00.000,2022-10-02 00:00:00.000,3,,,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,,,,1,143988,
d_d006878,금능630게스트하우스,0,7,N,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,1,,,제주특별자치도 제주시 한림읍 한림로 221,제주특별자치도 제주시 한림읍 금능리 2084-1,,,,3,25000,
c_c000002,대궐,10,11,,,,5,4196800204,대궐,충남 태안군 안면읍 응지마을길 2-1,충남 태안군 안면읍 승언리 1260-6,4592230,4482525321,2022-08-08 21:11:00.000,1,157000,숙박비
d_d002994,MJ펜션,0,3,Y,2022-10-06 00:00:00.000,2022-10-07 00:00:00.000,4,,,제주특별자치도 서귀포시 안덕면 사계로 155,제주특별자치도 서귀포시 안덕면 사계리 1349,,,,1,119000,
d_d010758,켄싱턴리조트 제주한림,1,4,Y,2022-11-04 00:00:00.000,2022-11-06 00:00:00.000,7,1148725295,아고다페이먼트코리아유한회사,제주특별자치도 제주시 한림읍 한림해안로 530,제주특별자치도 제주시 한림읍 귀덕리 3861,3349211,5011025021,2022-10-30 00:00:00.000,1,645110,
d_d005076,그라벨호텔제주,1,1,Y,2022-10-16 00:00:00.000,2022-10-17 00:00:00.000,2,6168199670,한성개발주식회사,제주특별자치도 제주시 일주서로 7316,제주특별자치도 제주시 외도일동 401-8,3349236,5011012300,2022-10-16 20:16:00.000,1,80000,
d_d002459,호텔 케니 서귀포,1,1,Y,2022-10-04 00:00:00.000,2022-10-07 00:00:00.000,1,8248102515,주식회사인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2022-09-25 12:19:00.000,1,97245,호텔 케니 서귀포
d_d000966,그림리조트,0,4,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,4,,,제주특별자치도 제주시 서해안로 620-1,제주특별자치도 제주시 용담삼동 1020-4,,,,,0,
d_d004869,동백바다펜션,0,3,Y,2022-10-11 00:00:00.000,2022-10-12 00:00:00.000,2,,,제주특별자치도 서귀포시 남원읍 태위로360번길 46,제주특별자치도 서귀포시 남원읍 위미리 750,,,,1,81000,
d_d000116,그랜드하얏트제주,0,1,Y,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,1,,,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,,,,1,338000,
d_d004526,김녕해수욕장 야영장,0,5,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,,,,,,,,,0,
d_d007127,제주도하숙집 게스트하우스,0,7,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,,,제주특별자치도 제주시 절물3길 22-4,제주특별자치도 제주시 외도일동 452-3,,,,1,14000,
d_d005892,켄싱턴리조트 제주중문,1,4,Y,2022-10-12 00:00:00.000,2022-10-14 00:00:00.000,4,6168523881,(주)이랜드파크 한국콘도 제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,,4850763,5013011900,2022-10-14 10:56:00.000,1,189440,리조트비
d_d000791,글로스터호텔제주,0,1,Y,2022-08-21 00:00:00.000,2022-08-23 00:00:00.000,3,,,제주특별자치도 제주시 삼무로 57,제주특별자치도 제주시 연동 281-24,,,,1,152000,
d_d000209,미소게스트하우스,1,7,Y,2022-09-01 00:00:00.000,2022-09-02 00:00:00.000,1,,미소 게스트하우스,제주특별자치도 제주시 관덕로 41,제주특별자치도 제주시 일도일동 1416-1,3349016,5011010100,2022-09-01 00:00:00.000,1,14386,1X여 8인 도미토리
c_c004517,슈가브리움 리조트,1,4,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,2,2208101733,(주)다우데이타,서울 마포구 독막로 311,서울 마포구 염리동 168-9,3113005,1144010900,2022-09-26 11:36:00.000,1,190000,
d_d010097,한림리조트,2,4,Y,2022-10-30 00:00:00.000,2022-11-01 00:00:00.000,4,2898200462,한림리조트,제주특별자치도 제주시 한림읍 일주서로 5083-5,제주특별자치도 제주시 한림읍 협재리 1193,3349236,5011025031,2022-10-30 21:02:00.000,1,20000,
d_d007662,제주노블레스관광호텔,1,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,3,,제주 노블레스 관광호텔,제주특별자치도 제주시 월성로4길 19,제주특별자치도 제주시 용담이동 2761,4848555,5011010900,,1,60750,더블룸
d_d000820,아트스테이함덕비치,0,1,Y,2022-08-21 00:00:00.000,2022-08-22 00:00:00.000,3,,,제주특별자치도 제주시 조천읍 조함해안로 504,,,,,1,170000,
d_d002493,수네민박,0,8,Y,2022-10-15 00:00:00.000,2022-10-17 00:00:00.000,2,,,,,,,,1,200000,
d_d000236,금호제주리조트,0,4,Y,2022-08-16 00:00:00.000,2022-08-19 00:00:00.000,3,,,제주특별자치도 서귀포시 남원읍 태위로 522-12,제주특별자치도 서귀포시 남원읍 남원리 2390,,,,,0,
c_c002579,천사섬캠핑&글램핑,1,5,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,3,2230495281,천사섬캠핑&글램핑,전남 신안군 자은면 한운길 159,전남 신안군 자은면 한운리 307-15,4706346,4691033021,2022-09-23 14:59:00.000,1,100000,미니글램핑4
d_d002522,그랜드하얏트제주,1,1,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2022-10-06 23:30:00.000,1,382800,HO-[공동구매]조식+웰
d_d010363,로긴리조트,0,4,Y,2022-11-01 00:00:00.000,2022-11-02 00:00:00.000,2,,,제주특별자치도 제주시 서해안로 442-11,제주특별자치도 제주시 용담삼동 2389,,,,1,60000,
d_d000200,모던플레이스,1,1,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-08-18 00:28:00.000,1,120000,제주 모던플레이스
d_d010389,제주동문재래시장,0,7,N,2022-11-04 00:00:00.000,2022-11-04 00:00:00.000,1,,,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,,,,,0,
d_d001083,제주보리게스트하우스,10,7,,,,2,,제주보리게스트하우스,송당 6길 38-1 제 1동,,,,,1,6000,숙박비
d_d000872,롯데시티호텔 제주,0,1,Y,2022-08-24 00:00:00.000,2022-08-26 00:00:00.000,2,,,제주특별자치도 제주시 도령로 83,제주특별자치도 제주시 연동 2324-6,,,,1,321600,
d_d001976,제주한옥호텔 한라궁,0,1,Y,2022-10-16 00:00:00.000,2022-10-17 00:00:00.000,3,,,제주특별자치도 서귀포시 정방연로 6,제주특별자치도 서귀포시 토평동 581-1,,,,1,143390,
d_d001647,코지하우스,0,3,Y,2022-09-27 00:00:00.000,2022-09-28 00:00:00.000,1,,,제주특별자치도 제주시 한림읍 금능9길 28,,,,,1,59000,
d_d003545,잇츠힐펜션,0,3,Y,2022-10-05 00:00:00.000,2022-10-08 00:00:00.000,4,,,,,,,,5,800000,
d_d005997,제주수망휴양펜션,0,3,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,4,,,제주특별자치도 서귀포시 남원읍 서성로 986-24,제주특별자치도 서귀포시 남원읍 수망리 988-2,,,,1,75730,
d_d010238,제주베스트힐 글램핑&펜션,1,5,Y,2022-11-01 00:00:00.000,2022-11-02 00:00:00.000,2,6163087416,제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-36,제주특별자치도 제주시 조천읍 교래리 786-30,3349229,5011025929,2022-10-29 00:00:00.000,1,99000,돔글램핑4호
d_d004453,애월더선셋리조트,1,4,Y,2022-10-10 00:00:00.000,2022-10-12 00:00:00.000,2,,주식회사 에이티에스관광개발,,,,,2022-10-10 00:00:00.000,3,695000,
d_d004058,호텔더그랑 중문,1,1,Y,2022-10-12 00:00:00.000,2022-10-14 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-09 00:00:00.000,3,157000,MO서귀포호텔더그랑 제주중문
