TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
c_c009449,C05,c009449,1;21;22;27;6;,2022-10-26,2022-10-28,대중교통 등,,1;21;22;27;6;,1;22;6
c_c011608,C03,c011608,2;3;4;5;6;,2022-11-05,2022-11-06,자가용,,2;3;4;5;6;,2;9;27
c_c011890,C06,c011890,28;4;5;,2022-10-29,2022-10-30,자가용,,28;4;5;,28;5;21
c_c006657,C03,c006657,12;2;24;26;,2022-10-22,2022-10-23,자가용,,12;2;24;26;,24;26;22
c_c002978,C03,c002978,12;2;4;6;7;,2022-09-22,2022-09-25,대중교통 등,,12;2;4;6;7;,7;4;6
c_c002384,C02,c002384,22;3;,2022-09-28,2022-09-30,자가용,,22;3;,3;22;26
c_c000078,C03,c000078,22;26;28;5;8;,2022-08-14,2022-08-16,자가용,,2;,2;21;24
c_c008274,C06,c008274,10;2;24;5;8;,2022-10-29,2022-10-31,대중교통 등,,10;2;24;5;8;,10;8;24
c_c000518,C03,c000518,2;22;24;6;,2022-08-21,2022-08-22,자가용,,2;22;24;6;,2;6;22
c_c002468,C02,c002468,2;22;,2022-10-08,2022-10-09,대중교통 등,,2;22;,2;22;12
c_c012859,C03,c012859,24;26;,2022-11-02,2022-11-04,자가용,,24;26;,26;24;3
c_c005360,C03,c005360,1;22;4;7;,2022-10-29,2022-10-30,,호남권에 거주하는 39세 이하 3인 이상 친구,1;22;4;7;,4;22;1
c_c001684,C02,c001684,22;24;9;,2022-08-27,2022-08-29,자가용,,22;24;9;,9;22;24
c_c005854,C02,c005854,11;12;22;3;6;,2022-10-31,2022-11-01,대중교통 등,,11;12;22;3;6;,3;24;12
c_c002637,C04,c002637,1;21;23;4;6;,2022-09-23,2022-09-27,자가용,,1;21;23;4;6;,23;21;6
d_d003718,C03,d003718,3;1;22;26;4;24;7;2;,2022-10-29,2022-10-31,자가용,,3;1;22;26;4;24;7;2;,21;9;22
c_c002952,C03,c002952,1;3;4;6;9;,2022-09-23,2022-09-25,자가용,,1;3;4;6;9;,12;2;1
c_c005004,C06,c005004,11;22;27;6;9;,2022-10-15,2022-10-17,자가용,,11;22;27;6;9;,9;11;6
c_c006683,C02,c006683,2;21;22;3;4;,2022-10-22,2022-10-23,,호남권에 거주하는 39세 이하 커플,2;21;22;3;4;,9;4;2
c_c008684,C03,c008684,28;,2022-10-30,2022-11-01,자가용,,28;,28;21;22
c_c002408,C05,c002408,22;3;,2022-09-24,2022-09-26,자가용,,22;3;,3;22;1
c_c002808,C02,c002808,1;22;3;5;8;,2022-09-24,2022-09-26,자가용,,1;22;3;5;8;,3;5;8
c_c002018,C06,c002018,1;10;3;6;,2022-09-17,2022-09-19,자가용,,1;10;3;6;,2;5;27
a_a003143,C03,a003143,1;2;4;5;9;,2022-10-18,2022-10-20,자가용,,1;2;4;5;9;,3;6;12
c_c006422,C04,c006422,1;4;6;,2022-10-23,2022-10-25,자가용,충청권에 거주하는 39세 이하 커플,1;4;6;,27;1;2
c_c009789,C03,c009789,1;2;24;27;8;,2022-10-30,2022-11-01,자가용,,1;2;24;27;8;,2;24;8
c_c000463,C03,c000463,22;28;3;4;6;,2022-08-22,2022-08-25,대중교통 등,,22;28;3;4;6;,2;3;6
c_c003004,C02,c003004,2;22;,2022-09-24,2022-09-26,대중교통 등,,2;22;,2;22;6
c_c006609,C06,c006609,5;24;26;,2022-10-15,2022-10-17,자가용,,5;24;26;,2;22;24
c_c000475,C06,c000475,22;24;27;5;,2022-08-19,2022-08-21,자가용,,22;24;27;5;,2;3;22
c_c006385,C06,c006385,3;1;26;4;,2022-10-22,2022-10-23,대중교통 등,,3;1;26;4;,3;27;1
c_c014328,C03,c014328,21;22;24;4;6;,2022-11-10,2022-11-11,,,21;22;24;4;6;,26;22;4
c_c003325,C04,c003325,22;28;,2022-10-01,2022-10-02,자가용,,22;28;,28;22;3
c_c011887,C05,c011887,1;6;4;8;21;,2022-10-29,2022-10-31,자가용,,1;6;4;8;21;,1;8;21
c_c014292,C05,c014292,1;22;28;,2022-11-11,2022-11-12,,,1;22;28;,21;28;3
c_c006512,C03,c006512,11;2;9;6;,2022-10-29,2022-10-31,자가용,호남권에 거주하는 39세 이하 커플,11;2;9;6;,9;2;11
c_c009072,C06,c009072,10;21;24;4;,2022-10-26,2022-10-27,,,10;21;24;4;,10;21;24
c_c011604,C03,c011604,2;,2022-10-29,2022-10-31,자가용,호남권에 거주하는 39세 이하 부모 동반,2;,2;8;22
c_c003841,C02,c003841,27;28;3;6;9;,2022-10-06,2022-10-08,자가용,,27;28;3;6;9;,3;28;5
c_c000333,C05,c000333,21;22;23;26;,2022-08-18,2022-08-21,자가용,,21;22;23;26;,21;23;22
c_c014239,C06,c014239,1;2;3;6;9;,2022-11-13,2022-11-14,,,1;2;3;6;9;,2;1;6
c_c000752,C03,c000752,10;23;24;,2022-08-19,2022-08-21,자가용,,10;23;24;,10;23;6
c_c005676,C04,c005676,10;2;26;28;8;,2022-10-09,2022-10-10,자가용,,10;2;26;28;8;,6;11;1
c_c013560,C01,c013560,1;5;6;24;21;7;,2022-11-06,2022-11-07,대중교통 등,,1;5;6;24;21;7;,6;7;1
c_c011952,C03,c011952,22;28;,2022-10-30,2022-10-31,자가용,,22;28;,22;2;1
c_c005725,C02,c005725,21;22;26;27;4;,2022-11-01,2022-11-02,대중교통 등,,21;22;26;27;4;,1;2;4
c_c000806,C05,c000806,2;26;5;9;,2022-08-22,2022-08-24,자가용,충청권에 거주하는 39세 이하 3인 이상 친구,2;26;5;9;,5;2;26
c_c004980,C03,c004980,6;4;1;,2022-10-22,2022-10-23,자가용,,6;4;1;,6;11;9
c_c008159,C06,c008159,21;25;27;28;,2022-10-29,2022-10-31,자가용,,21;25;27;28;,25;21;9
c_c003467,C06,c003467,3;6;9;,2022-10-02,2022-10-04,자가용,,3;6;9;,9;22;1
c_c003535,C02,c003535,2;21;22;23;3;,2022-09-30,2022-10-04,자가용,,2;21;22;23;3;,9;3;26
c_c012020,C02,c012020,2;26;3;4;6;,2022-10-29,2022-10-30,자가용,,2;26;3;4;6;,3;26;6
c_c013335,C06,c013335,4;,2022-11-04,2022-11-05,,,4;,4;22;24
c_c014306,C06,c014306,24;28;,2022-11-09,2022-11-10,,,24;28;,3;24;12
c_c006049,C05,c006049,3;21;22;,2022-10-09,2022-10-10,,,3;21;22;,22;21;24
c_c000579,C03,c000579,1;21;3;4;7;,2022-09-06,2022-09-09,자가용,호남권 외에 거주하는 39세 이하 부모 동반,1;21;3;4;7;,3;24;6
c_c009461,C05,c009461,3;3;27;22;26;,2022-10-30,2022-10-31,자가용,,3;3;27;22;26;,3;22;27
c_c002037,C06,c002037,21;22;5;,2022-09-07,2022-09-09,자가용,,21;22;5;,5;22;24
c_c005830,C04,c005830,1;6;,2022-10-12,2022-10-13,대중교통 등,,1;6;,6;1;21
c_c009589,C03,c009589,11;21;22;24;27;,2022-10-29,2022-10-31,자가용,,11;21;22;24;27;,11;21;22
c_c002049,C03,c002049,23;,2022-09-16,2022-09-18,자가용,,23;,23;24;22
c_c011913,C05,c011913,1;3;4;6;9;,2022-10-30,2022-10-31,,,1;3;4;6;9;,24;4;28
c_c002744,C02,c002744,22;7;,2022-09-24,2022-09-26,대중교통 등,,22;7;,22;11;7
c_c011514,C06,c011514,11;21;22;24;5;,2022-10-30,2022-10-31,자가용,,11;21;22;24;5;,5;11;21
c_c009191,C03,c009191,1;10;3;6;9;,2022-10-29,2022-10-30,자가용,,1;10;3;6;9;,9;24;22
c_c006070,C06,c006070,2;,2022-10-22,2022-10-23,,,2;,2;24;22
c_c007429,C03,c007429,11;24;26;,2022-10-29,2022-10-31,자가용,,11;24;26;,3;27;2
c_c009439,C02,c009439,21;24;12;,2022-10-27,2022-10-29,자가용,,21;24;12;,12;22;21
c_c012084,C02,c012084,2;3;4;6;,2022-10-29,2022-10-30,자가용,,2;3;4;6;,2;4;6
c_c000709,C02,c000709,12;28;3;5;,2022-08-23,2022-09-01,대중교통 등,,12;28;3;5;,1;3;5
c_c004435,C02,c004435,2;22;,2022-10-08,2022-10-09,자가용,,2;22;,2;22;1
c_c011549,C03,c011549,22;,2022-11-04,2022-11-06,대중교통 등,,22;,22;5;21
c_c006562,C04,c006562,1;2;3;6;9;,2022-10-19,2022-10-21,대중교통 등,,1;2;3;6;9;,2;6;1
c_c004420,C03,c004420,26;27;23;24;3;,2022-10-29,2022-10-31,자가용,,26;27;23;24;3;,24;3;6
c_c012035,C06,c012035,22;28;21;,2022-10-30,2022-10-31,자가용,,22;28;21;,28;21;22
b_b007539,C03,b007539,24;,2022-10-29,2022-10-30,,,24;,2;6;22
c_c004668,C06,c004668,6;,2022-10-08,2022-10-29,,,6;,6;9;21
c_c009854,C02,c009854,10;2;21;22;23;,2022-10-29,2022-10-31,자가용,,10;2;21;22;23;,2;10;22
c_c003357,C03,c003357,1;2;21;4;6;,2022-10-21,2022-10-24,대중교통 등,,1;2;21;4;6;,22;1;24
a_a006482,C06,a006482,10;,2022-10-10,2022-10-11,자가용,,10;,2;10;28
c_c000161,C03,c000161,10;12;5;6;9;,2022-08-15,2022-08-18,자가용,,6;,3;9;23
c_c002894,C06,c002894,11;24;26;5;8;,2022-09-23,2022-09-26,자가용,,11;24;26;5;8;,8;11;26
c_c002401,C05,c002401,10;21;22;26;27;,2022-09-17,2022-09-19,자가용,,10;21;22;26;27;,10;21;22
a_a015147,C06,a015147,22;7;,2022-10-29,2022-10-30,자가용,,22;7;,9;2;5
c_c014420,C06,c014420,22;24;6;,2022-11-12,2022-11-13,,,22;24;6;,22;26;3
c_c011642,C02,c011642,21;24;28;,2022-11-03,2022-11-04,자가용,,21;24;28;,24;22;27
c_c007413,C06,c007413,3;22;,2022-10-19,2022-10-20,자가용,,3;22;,3;6;22
c_c007430,C06,c007430,2;21;27;,2022-10-16,2022-10-17,자가용,,2;21;27;,2;27;22
c_c011548,C04,c011548,1;10;24;27;6;,2022-11-03,2022-11-05,대중교통 등,,1;10;24;27;6;,6;24;1
c_c002332,C06,c002332,1;2;3;4;6;,2022-10-15,2022-10-17,대중교통 등,,1;2;3;4;6;,3;1;9
c_c009324,C06,c009324,2;,2022-11-05,2022-11-06,,,2;,2;10;5
c_c000559,C03,c000559,21;24;27;28;3;,2022-08-25,2022-08-29,자가용,,21;24;27;28;3;,28;24;3
c_c006293,C03,c006293,22;21;26;,2022-10-29,2022-10-30,자가용,,22;21;26;,21;22;26
c_c007804,C02,c007804,1;3;4;7;22;21;26;6;2;12;24;9;28;23;,2022-10-23,2022-10-25,대중교통 등,,1;3;4;7;22;21;26;6;2;12;24;9;28;23;,9;4;3
c_c009305,C05,c009305,9;,2022-11-05,2022-11-06,,,9;,9;11;6
c_c006144,C06,c006144,10;21;22;28;8;,2022-10-25,2022-10-27,자가용,,10;21;22;28;8;,3;10;8
c_c004809,C02,c004809,1;13;2;3;5;,2022-10-18,2022-10-20,대중교통 등,,1;13;2;3;5;,2;3;6
c_c002861,C05,c002861,21;22;5;6;,2022-09-24,2022-09-26,대중교통 등,,21;22;5;6;,5;22;21
c_c006659,C06,c006659,11;5;,2022-10-30,2022-10-31,자가용,,11;5;,11;5;4
c_c005069,C06,c005069,22;9;,2022-10-08,2022-10-09,,,22;9;,9;6;22
c_c001442,C06,c001442,13;22;3;,2022-08-20,2022-08-22,자가용,충청권에 거주하는 39세 이하 자녀 동반,13;22;3;,5;13;3
c_c007901,C05,c007901,21;22;24;,2022-10-19,2022-10-20,자가용,,21;22;24;,21;22;24
c_c004711,C03,c004711,1;2;4;5;6;,2022-10-03,2022-10-04,대중교통 등,호남권에 거주하는 39세 이하 커플,1;2;4;5;6;,4;26;24
c_c003445,C06,c003445,8;,2022-10-07,2022-10-11,자가용,,8;,1;8;6
c_c010837,C06,c010837,22;,2022-10-27,2022-10-28,,,22;,28;21;22
c_c009320,C02,c009320,22;3;,2022-10-31,2022-11-01,,,22;3;,22;3;21
c_c013016,C03,c013016,2;23;22;,2022-11-03,2022-11-05,자가용,호남권에 거주하는 39세 이하 3인 이상 친구,2;23;22;,2;22;23
c_c005817,C06,c005817,11;2;3;6;9;,2022-10-08,2022-10-09,대중교통 등,,11;2;3;6;9;,9;3;6
a_a012187,C03,a012187,1;,2022-11-05,2022-11-07,대중교통 등,,1;,3;13;24
c_c002457,C05,c002457,22;24;9;,2022-09-17,2022-09-18,자가용,,22;24;9;,24;22;26
c_c000381,C03,c000381,23;6;,2022-08-18,2022-08-21,대중교통 등,,23;6;,6;23;22
c_c012586,C05,c012586,1;21;22;28;3;,2022-11-05,2022-11-07,자가용,,1;21;22;28;3;,6;22;3
c_c006453,C06,c006453,3;6;9;,2022-10-15,2022-10-18,자가용,,3;6;9;,10;2;9
c_c000725,C02,c000725,4;6;9;,2022-08-25,2022-08-28,자가용,,4;6;9;,2;4;6
c_c002655,C03,c002655,1;2;3;4;7;,2022-10-01,2022-10-04,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;2;3;4;7;,7;9;2
a_a008025,C03,a008025,4;11;,2022-10-22,2022-10-23,,,4;11;,11;12;22
c_c006217,C06,c006217,9;,2022-10-22,2022-10-23,,,9;,9;11;24
c_c009550,C03,c009550,22;26;4;6;,2022-10-29,2022-10-30,자가용,,22;26;4;6;,4;24;22
c_c005372,C06,c005372,1;3;2;4;5;6;8;7;9;10;11;12;13;21;22;24;23;25;26;27;28;,2022-10-16,2022-10-17,대중교통 등,,1;3;2;4;5;6;8;7;9;10;11;12;13;21;22;24;23;25;26;27;28;,25;22;9
c_c005444,C03,c005444,22;,2022-10-03,2022-10-04,자가용,,22;,22;9;24
c_c008009,C05,c008009,21;22;26;,2022-10-23,2022-10-24,자가용,,21;22;26;,21;27;26
c_c001956,C04,c001956,10;2;3;8;9;,2022-09-17,2022-09-19,자가용,,10;2;3;8;9;,6;9;27
c_c007638,C03,c007638,4;26;22;6;,2022-10-30,2022-11-01,자가용,,4;26;22;6;,4;1;6
c_c007949,C02,c007949,1;22;26;3;4;,2022-10-21,2022-10-23,대중교통 등,,1;22;26;3;4;,22;4;1
a_a006157,C06,a006157,1;4;6;2;23;22;26;,2022-10-15,2022-10-17,자가용,,1;4;6;2;23;22;26;,2;24;4
c_c013556,C02,c013556,21;28;,2022-11-05,2022-11-06,자가용,,21;28;,3;21;2
c_c000370,C05,c000370,22;23;5;,2022-09-03,2022-09-05,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,22;23;5;,5;23;24
c_c005780,C06,c005780,22;26;3;,2022-10-08,2022-10-09,자가용,,22;26;3;,3;22;26
c_c003363,C03,c003363,12;21;22;28;,2022-10-02,2022-10-04,자가용,,12;21;22;28;,28;22;3
c_c001871,C06,c001871,1;22;23;4;5;,2022-09-03,2022-09-05,대중교통 등,,1;22;23;4;5;,5;23;22
c_c000168,C01,c000168,1;22;28;4;6;,2022-08-12,2022-08-16,대중교통 등,,1;,1;2;22
c_c000441,C06,c000441,2;8;,2022-08-19,2022-08-21,자가용,,2;8;,8;2;24
c_c006874,C06,c006874,2;22;23;24;26;,2022-10-30,2022-11-01,자가용,,2;22;23;24;26;,22;24;26
c_c002482,C02,c002482,11;28;6;,2022-09-24,2022-09-26,자가용,,11;28;6;,3;9;11
c_c014352,C03,c014352,22;,2022-11-10,2022-11-11,,,22;,22;3;21
c_c012405,C05,c012405,22;4;,2022-11-06,2022-11-07,,,22;4;,4;11;9
c_c000403,C06,c000403,1;22;23;4;6;,2022-08-21,2022-08-23,자가용,,1;22;23;4;6;,8;22;26
c_c014227,C01,c014227,1;26;,2022-11-13,2022-11-14,,호남권에 거주하는 39세 이하 커플,1;26;,6;1;26
c_c002200,C02,c002200,22;3;4;6;7;,2022-09-20,2022-09-22,대중교통 등,,22;3;4;6;7;,7;4;3
c_c009243,C03,c009243,22;,2022-10-30,2022-10-31,자가용,,22;,22;6;9
c_c010899,C07,c010899,4;11;,2022-10-28,2022-10-29,,,4;11;,4;11;6
c_c006341,C05,c006341,13;22;4;,2022-10-30,2022-10-31,,충청권 외에 거주하는 40세 이상 부부,13;22;4;,13;22;26
c_c006792,C02,c006792,5;,2022-10-22,2022-10-23,자가용,호남권에 거주하는 40세 이상 3인 이상 친구,5;,5;22;24
c_c010915,C02,c010915,28;9;,2022-11-05,2022-11-06,,호남권 외에 거주하는 40세 이상 3인 이상 친구,28;9;,9;3;24
c_c002274,C06,c002274,1;22;26;3;4;,2022-09-11,2022-09-12,대중교통 등,,1;22;26;3;4;,3;4;1
c_c001355,C05,c001355,2;22;24;5;6;,2022-08-20,2022-08-22,자가용,,2;22;24;5;6;,21;22;5
c_c009133,C03,c009133,6;1;,2022-11-06,2022-11-07,대중교통 등,,6;1;,6;24;22
c_c000150,C05,c000150,2;22;3;,2022-08-05,2022-08-07,자가용,,2;,5;22;24
c_c010904,C06,c010904,1;4;,2022-11-06,2022-11-07,,,1;4;,22;24;1
c_c013200,C05,c013200,26;4;7;,2022-11-05,2022-11-06,자가용,,26;4;7;,8;24;5
c_c002614,C04,c002614,11;27;,2022-09-24,2022-09-25,자가용,,11;27;,11;27;6
c_c009674,C02,c009674,1;22;3;12;2;,2022-10-29,2022-10-31,대중교통 등,,1;22;3;12;2;,2;24;22
c_c006457,C01,c006457,1;26;4;5;9;,2022-10-21,2022-10-24,대중교통 등,,1;26;4;5;9;,3;9;2
c_c009435,C06,c009435,1;11;6;8;9;,2022-10-29,2022-10-31,자가용,,1;11;6;8;9;,8;9;21
c_c001196,C06,c001196,10;2;21;22;4;,2022-08-21,2022-08-24,대중교통 등,,10;2;21;22;4;,2;11;21
c_c014362,C06,c014362,2;21;,2022-11-13,2022-11-14,,충청권 외에 거주하는 40세 이상 부부,2;21;,3;8;21
c_c013900,C03,c013900,1;2;21;22;4;,2022-11-06,2022-11-07,,호남권에 거주하는 39세 이하 커플,1;2;21;22;4;,22;25;27
c_c014293,C03,c014293,1;21;22;,2022-11-09,2022-11-10,,,1;21;22;,22;1;24
c_c008153,C02,c008153,11;22;9;,2022-10-23,2022-10-25,자가용,,11;22;9;,11;6;4
c_c011285,C04,c011285,1;2;4;6;9;,2022-10-29,2022-10-30,대중교통 등,,1;2;4;6;9;,1;2;9
c_c013384,C04,c013384,12;1;1;,2022-11-05,2022-11-07,자가용,,12;1;1;,1;2;12
c_c013724,C03,c013724,9;3;2;3;,2022-11-05,2022-11-07,자가용,,9;3;2;3;,9;3;2
c_c001081,C02,c001081,1;12;13;2;3;,2022-09-03,2022-09-05,자가용,,1;12;13;2;3;,3;1;11
c_c002294,C02,c002294,1;12;22;26;3;,2022-09-13,2022-09-15,대중교통 등,,1;12;22;26;3;,3;1;22
c_c010882,C06,c010882,2;5;6;26;,2022-10-28,2022-10-29,,,2;5;6;26;,6;11;2
c_c001204,C06,c001204,1;22;26;3;4;,2022-08-20,2022-08-22,대중교통 등,충청권 외에 거주하는 39세 이하 3인 이상 친구,1;22;26;3;4;,22;26;3
c_c011728,C02,c011728,1;3;4;,2022-11-05,2022-11-07,대중교통 등,,1;3;4;,1;2;4
c_c008107,C05,c008107,13;21;28;,2022-10-23,2022-10-24,,,13;21;28;,28;13;21
c_c008059,C03,c008059,22;23;26;12;11;10;9;5;4;1;,2022-10-23,2022-10-24,자가용,,22;23;26;12;11;10;9;5;4;1;,22;1;4
c_c013607,C06,c013607,24;,2022-11-05,2022-11-06,,,24;,24;1;9
c_c007775,C02,c007775,1;2;22;24;6;,2022-10-23,2022-10-24,자가용,호남권 외에 거주하는 39세 이하 커플,1;2;22;24;6;,22;24;6
c_c002213,C05,c002213,21;22;8;,2022-09-11,2022-09-13,자가용,,21;22;8;,8;21;22
c_c001822,C03,c001822,21;22;27;3;4;,2022-09-02,2022-09-04,대중교통 등,,21;22;27;3;4;,27;4;21
c_c005563,C06,c005563,1;24;3;7;9;,2022-10-08,2022-10-09,자가용,,1;24;3;7;9;,3;6;9
c_c002069,C04,c002069,21;25;3;8;9;,2022-09-24,2022-09-26,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,21;25;3;8;9;,26;25;24
c_c008913,C03,c008913,21;22;28;,2022-10-29,2022-10-30,,,21;22;28;,21;24;28
c_c013636,C06,c013636,1;3;6;22;24;27;,2022-11-05,2022-11-06,자가용,,1;3;6;22;24;27;,1;2;3
c_c000832,C01,c000832,3;,2022-08-20,2022-08-21,자가용,호남권 외에 거주하는 40세 이상 3인 이상 친구,3;,28;3;5
c_c008031,C02,c008031,1;3;4;22;25;26;9;,2022-10-31,2022-11-01,자가용,,1;3;4;22;25;26;9;,3;25;22
c_c005832,C02,c005832,1;21;24;4;9;,2022-10-10,2022-10-11,대중교통 등,,1;21;24;4;9;,21;6;4
c_c009355,C06,c009355,10;,2022-10-29,2022-10-30,,충청권 외에 거주하는 40세 이상 부모 동반,10;,10;3;1
c_c002414,C02,c002414,2;22;3;6;9;,2022-09-10,2022-09-12,자가용,,2;22;3;6;9;,3;22;26
c_c009393,C06,c009393,6;22;26;,2022-10-28,2022-10-29,,,6;22;26;,22;26;24
c_c002597,C05,c002597,24;,2022-10-01,2022-10-02,자가용,,24;,5;24;22
c_c009288,C06,c009288,1;11;2;5;6;,2022-10-25,2022-10-26,,,1;11;2;5;6;,21;22;5
c_c012223,C02,c012223,2;6;6;4;2;2;,2022-10-29,2022-10-31,자가용,호남권에 거주하는 39세 이하 커플,2;6;6;4;2;2;,6;2;1
c_c000096,C04,c000096,10;2;3;6;9;,2022-08-13,2022-08-17,자가용,충청권 외에 거주하는 40세 이상 부부,2;,3;6;1
c_c004009,C06,c004009,2;3;4;6;9;,2022-10-01,2022-10-02,자가용,충청권에 거주하는 39세 이하 커플,2;3;4;6;9;,9;11;6
c_c006108,C06,c006108,3;6;,2022-10-15,2022-10-16,,,3;6;,1;3;6
c_c005677,C06,c005677,28;3;,2022-10-15,2022-10-16,자가용,,28;3;,3;22;28
c_c009128,C02,c009128,22;26;27;6;,2022-10-30,2022-11-01,대중교통 등,,22;26;27;6;,2;26;1
c_c006713,C04,c006713,22;26;7;,2022-10-29,2022-10-31,자가용,,22;26;7;,22;26;4
c_c014262,C03,c014262,22;,2022-11-11,2022-11-12,,,22;,2;3;22
c_c005541,C05,c005541,9;22;21;27;26;28;11;6;4;1;24;,2022-10-06,2022-10-07,자가용,,9;22;21;27;26;28;11;6;4;1;24;,6;9;11
c_c005646,C02,c005646,9;4;22;,2022-10-31,2022-11-01,대중교통 등,,9;4;22;,3;1;4
c_c006870,C04,c006870,22;24;9;,2022-10-15,2022-10-17,대중교통 등,,22;24;9;,9;24;22
c_c002782,C02,c002782,1;4;6;,2022-09-21,2022-09-23,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;4;6;,4;6;1
c_c004441,C04,c004441,2;1;,2022-10-15,2022-10-16,대중교통 등,,2;1;,2;1;4
c_c002885,C01,c002885,2;22;4;7;,2022-09-20,2022-09-22,자가용,,2;22;4;7;,4;22;7
c_c006520,C06,c006520,22;26;27;28;3;,2022-10-18,2022-10-20,대중교통 등,,22;26;27;28;3;,22;26;3
c_c003341,C02,c003341,12;13;24;26;5;,2022-10-07,2022-10-11,대중교통 등,,12;13;24;26;5;,26;13;24
c_c001812,C06,c001812,28;,2022-09-03,2022-09-05,자가용,,28;,23;5;22
c_c008848,C03,c008848,9;2;6;22;1;,2022-10-29,2022-10-30,,,9;2;6;22;1;,9;2;6
c_c004195,C03,c004195,2;25;3;,2022-10-09,2022-10-10,자가용,,2;25;3;,2;3;25
c_c007629,C06,c007629,2;3;4;5;6;,2022-10-22,2022-10-24,대중교통 등,,2;3;4;5;6;,3;1;21
c_c003348,C03,c003348,3;,2022-10-07,2022-10-10,자가용,,3;,3;9;2
c_c007670,C02,c007670,26;1;22;11;2;4;,2022-10-30,2022-10-31,자가용,,26;1;22;11;2;4;,26;22;1
c_c007880,C05,c007880,1;2;22;24;5;,2022-10-27,2022-10-28,자가용,충청권에 거주하는 39세 이하 커플,1;2;22;24;5;,2;5;22
c_c013796,C05,c013796,2;22;24;27;3;,2022-11-04,2022-11-05,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,2;22;24;27;3;,3;27;26
c_c007877,C04,c007877,4;1;6;22;,2022-10-21,2022-10-23,자가용,,4;1;6;22;,4;9;24
c_c005750,C04,c005750,11;22;9;,2022-10-09,2022-10-10,자가용,,11;22;9;,9;11;22
c_c002832,C05,c002832,1;2;,2022-10-02,2022-10-04,자가용,,1;2;,1;11;2
c_c009192,C03,c009192,2;22;23;6;,2022-10-24,2022-10-26,대중교통 등,,2;22;23;6;,6;23;22
c_c001708,C06,c001708,21;22;24;,2022-09-04,2022-09-06,자가용,,21;22;24;,22;21;8
c_c003528,C05,c003528,1;11;22;6;9;,2022-10-08,2022-10-10,자가용,,1;11;22;6;9;,6;11;9
c_c003920,C06,c003920,1;21;24;27;3;,2022-09-30,2022-10-02,자가용,,1;21;24;27;3;,21;2;3
c_c001663,C02,c001663,1;2;3;5;6;,2022-09-02,2022-09-05,자가용,,1;2;3;5;6;,2;13;26
c_c014200,C07,c014200,2;21;3;4;6;,2022-11-11,2022-11-12,,,2;21;3;4;6;,2;11;21
c_c007962,C02,c007962,10;3;5;22;9;,2022-10-29,2022-10-31,자가용,,10;3;5;22;9;,6;3;10
c_c006849,C05,c006849,1;8;22;3;4;,2022-10-29,2022-10-31,자가용,,1;8;22;3;4;,8;3;1
c_c009989,C03,c009989,22;24;26;,2022-10-29,2022-10-30,자가용,,22;24;26;,22;24;26
c_c005972,C03,c005972,9;1;22;7;4;,2022-10-09,2022-10-10,자가용,호남권 외에 거주하는 40세 이상 3인 이상 친구,9;1;22;7;4;,4;9;7
c_c012153,C03,c012153,23;4;6;5;,2022-10-31,2022-11-02,대중교통 등,,23;4;6;5;,23;4;22
c_c012332,C04,c012332,13;21;22;26;3;,2022-11-05,2022-11-06,,,13;21;22;26;3;,3;13;22
c_c000158,C05,c000158,22;24;4;9;,2022-08-19,2022-08-22,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,2;,21;4;24
c_c012421,C03,c012421,1;2;4;6;8;10;11;13;21;22;23;24;26;28;,2022-11-05,2022-11-06,,호남권에 거주하는 39세 이하 커플,1;2;4;6;8;10;11;13;21;22;23;24;26;28;,22;10;23
c_c004681,C04,c004681,27;4;,2022-10-10,2022-10-11,,,27;4;,4;27;26
c_c000969,C02,c000969,1;22;26;3;4;,2022-08-19,2022-08-21,자가용,,1;22;26;3;4;,26;3;27
c_c006441,C03,c006441,21;22;23;28;5;,2022-10-21,2022-10-24,대중교통 등,,21;22;23;28;5;,23;28;21
c_c002454,C01,c002454,23;4;,2022-09-27,2022-09-29,대중교통 등,호남권 외에 거주하는 40세 이상 3인 이상 친구,23;4;,4;23;24
c_c014255,C05,c014255,1;22;6;,2022-11-13,2022-11-14,,충청권에 거주하는 40세 이상 3인 이상 친구,1;22;6;,1;6;22
c_c011280,C01,c011280,22;23;27;,2022-11-05,2022-11-07,대중교통 등,,22;23;27;,3;1;4
a_a015810,C02,a015810,22;26;27;,2022-11-04,2022-11-07,대중교통 등,,22;26;27;,3;22;26
c_c007662,C02,c007662,1;13;23;3;9;,2022-10-27,2022-10-29,자가용,호남권 외에 거주하는 39세 이하 커플,1;13;23;3;9;,22;3;27
c_c014382,C03,c014382,1;2;3;4;6;,2022-11-12,2022-11-13,,호남권에 거주하는 39세 이하 커플,1;2;3;4;6;,6;26;4
c_c000051,C06,c000051,24;26;27;,2022-08-05,2022-08-07,자가용,,2;,9;27;26
c_c012189,C05,c012189,1;22;26;4;,2022-10-29,2022-10-31,자가용,,1;22;26;4;,26;22;2
