TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
b_b011045,레고랜드 입장권,1,3,,레고랜드 코리아 리조트,강원 춘천시 하중도길 128,강원 춘천시 중도동 603,4454745,4211012900,2022-10-01 00:00:00.000,1,48000,1-DAY ENTRY 20% OFF WEEKDAY,
b_b002176,빵,0,6,,파리바게트,,,,,,1,16600,빵,1111018200
b_b008397,경주월드 이용권 예매,1,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-07 20:31:00.000,1,67800,[경북경주]경주월드10월 특가 종일 이용권 _대인,
b_b001283,캐리어,1,1,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-27 00:00:00.000,1,70000,디피니스 기내용 여행용 20인치 캐리어 가방,
b_b001996,식품,1,4,4496100429,창원식자재마트,경남 창원시 진해구 신항동로 32,경남 창원시 진해구 용원동 1348,3331084,4812916400,2022-08-20 18:47:00.000,1,43910,음료;부식;스낵,
b_b000533,주유비,1,1,4858501342,시흥풀페이주유소,경기 시흥시 서해안로 1317,경기 시흥시 방산동 206-4,3000020,4139010300,2022-08-14 17:19:00.000,1,45000,무연,
b_b000416,식품,0,1,,아레나,갤러리아백화점 광교점 6층 아레나수영복,,,,,1,103600,래시가드;아쿠아레깅스,4111710400
b_b006488,물,0,2,,현대홈마트,,,,,,3,800,물,1162010200
b_b006872,주유,1,4,6098124716,동부석유주식회사,경남 창원시 진해구 석동로83번길 6,경남 창원시 진해구 석동 633-10,4793167,4812914000,2022-10-08 09:39:00.000,1,55615,주유비,
b_b007350,커피,1,2,8267800342,컴포즈커피,부산 동래구 온천장로 21,부산 동래구 온천동 1832,3130032,2626010800,2022-10-14 12:20:00.000,1,4800,아메리카노(I);카페모카(H),
b_b011018,운동화와등산복,1,2,2208809068,유한회사 나이키코리아,경기 시흥시 서해안로 699,경기 시흥시 배곧동 36,3000020,4139013500,2022-10-29 16:17:00.000,1,270900,Nike,
b_b004912,잡화,0,4,2138152063,주식회사 아성다이소,,,,,,3,39000,여행키트;담요;충전기;보조배터리 등,1150010600
b_b005086,보조배터리,1,1,5248601528,네이버파이낸셜 주식회사,대전 동구 중앙로 240,,3164033,3011011300,2022-09-30 00:00:00.000,1,22800,보조배터리 고속10000mAh화이트대용랑고속충전USB PD C타입급속,
b_b004639,한국대중음악박물관 입장료,0,2,,코어웍스,경북 경주시 엑스포로 9 (우)38116  한국대중음악박물관,,,,,1,20000,한국대중음악박물관 입장료,4713013600
b_b003910,해운대 리버크루즈 티켓 사전 구매,1,1,,해운대리버크루즈,부산 해운대구 수영강변대로 85,부산 해운대구 우동 1494,2133002,2635010500,2022-09-17 00:00:00.000,1,10000,승선권 성인1,
b_b007962,식품,1,2,8264300850,CU내수한마음점,충북 청주시 청원구 내수읍 은곡묵방길 19,충북 청주시 청원구 내수읍 은곡리 297-2,4520551,4311425036,2022-10-15 09:45:00.000,1,7000,하늘보리P500ml;쇼콜라모카라떼300ml;이디야카페라떼300ml,
b_b009677,잡화,2,5,8368501536,현대시티아울렛블룸스버리,대구 동구 동대구로 454,,3007004,2714010200,2022-10-23 11:29:00.000,1,99000,블룸스버리,
b_b015690,시외버스 이용비,2,1,1268100825,주식회사 대원고속,울산 남구 북부순환도로1번길 9,울산 남구 무거동 302-5,4310359,3114010100,2022-11-04 09:30:00.000,1,5400,버스비,
b_b004976,충전기;충전케이블,0,2,2138152063,주식회사 아성다이소,,,,,,1,8000,충전기;충전케이블,1165010700
b_b008530,케잌,1,4,2575900486,헬로컵,울산 중구 종가1길 6,울산 중구 유곡동 467-1,4307554,3111011000,2022-10-15 14:07:00.000,1,16000,피넛버터;라즈베리쇼콜라;케이크 상자,
b_b004322,패키지구입,1,2,,(주)지마켓,,,,,2022-09-04 13:04:00.000,1,41000,해운대블루라인 스카이캡슐/해변열차 패키지,
b_b002116,잡화,1,2,7677300276,수온누리약국,경기 성남시 분당구 서현로180번길 13,경기 성남시 분당구 서현동 254-5,4340224,4113510500,2022-08-19 12:08:00.000,1,5000,모스키토-모기퇴치제,
b_b000592,식품,0,1,2018121515,주식회사 스타벅스 커피 코리아,,,,,,3,10300,커피 및 기타 간식,2771025900
b_b015712,라면 물 빵,1,4,2128195924,우리홈마트,서울 강동구 강동대로53길 80,서울 강동구 성내동 430-12,4172003,1174010800,2022-10-28 17:35:00.000,1,14150,부식;음료,
b_b009536,ITX티켓,4,2,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,2022-10-22 10:59:00.000,1,9800,기차표,
b_b004564,옷,1,1,,주식회사 비케이브,,,,,2022-08-30 11:24:00.000,1,52785,엔젤클래식브이넥니트베스트,
b_b004668,식품,0,3,,마켓컬리,,,,,,1,40000,즉석밥.물.우동.컵라면.음료수.맥주,4115010400
b_b003858,식품,1,3,,타샤의 정원,,,,,2022-09-24 12:01:00.000,1,45400,차량간식 샌드위치 외,
b_b000586,와인,1,2,,GS25,,,,,2022-08-21 00:00:00.000,1,26850,브라이다)브라케토다뀌,
b_b006222,식품,0,2,,빅마트,,,,,,1,84680,양갈비;소고기(갈비살);양파;버섯,2723012300
b_b014899,고속버스 예매,1,1,1388128578,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,2022-10-31 10:56:00.000,1,9600,버스비,
b_b006529,주유비,0,2,,지곡알뜰주유소,,,,,,1,18000,주유비,4711111500
b_b000263,주유비,3,2,5108510981,중동셀프주유소,대구 수성구 수성로 250,대구 수성구 중동 32-4,3146017,2726010800,2022-08-14 07:00:00.000,1,19999,휘발유,
b_b004042,식품,0,4,,티몬,,,,,,1,12500,보리차,1168011000
b_b002425,음식,1,7,,하나로마트,,,,,2022-08-20 00:00:00.000,1,108462,빙과;야채;정육;잡화;음료,
b_b011645,남이섬 입장권 및 배 승차권,1,2,,남이섬,강원 춘천시 남산면 남이섬길 1,,4454832,4211040030,,1,26130,단독특가 ㅣ 가평 남이섬 입장권,
b_b000138,기차표,3,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,2022-08-10 00:00:00.000,1,26400,"기차표 (경부선,동해선)경북으로 떠나는 친환경 기차여행[경상북도]",
b_b007053,식품,1,7,3488501946,(주)서원유통탑마트부곡점,부산 금정구 부곡로 79,부산 금정구 부곡동 333-1,3006035,2641010900,2022-10-07 18:52:00.000,1,32824,동원)구운김밥10매-20G;일미)비타김밥단무지-400G;단깻잎-팩(알뜰한끼)/국산;CJ)주부초밥왕-320G;(DC)흙당근-봉/국산(SFS);돼지삼겹살(냉장)국산;오뚜기)참치-150G;오뚜기)1/2하프마요네스-315G,
b_b009790,식품,2,1,,,경북 청도군 이서면 양원길 72,경북 청도군 이서면 양원리 232-1,4757342,4782034050,2022-10-21 13:49:00.000,1,31200,로컬푸드황소고집백미(서청도RPC);로컬푸드감말랭이(손숙일),
b_b002455,식품,3,2,7698200139,불국사농협하나로마트연수원점,경북 경주시 보문로 455,,3305021,4713013600,2022-08-22 18:00:00.000,1,20000,부식;음료;스낵;과일;주류,
b_b006468,전시회 사전 예약,0,2,,동구문화플랫폼,,,,,,1,20000,전시회 사전 예약,2617010300
b_b006581,식품,1,2,2398500298,(주)서원유통탑마트삼방점,경남 김해시 활천로255번길 16,경남 김해시 삼방동 178-1,4805898,4825011900,2022-10-04 19:49:00.000,1,40629,해태)강원평차수-2L;해찬들)사계절쌈장-170G;돼지목살(냉장)국산;농심)튀김우동큰사발-111G;크라운)카라멜콘크로아상(대)-110G;곰표썸머에일5%(캔)-500ML;오뚜기) 연와사비-35G;T순살새우치킨(판);(DC)뿌리손질새송이-봉/국산;동원)매운고추참치-90G;CJ)둥근햇반-210G;미니쌈추-봉/국산,
b_b014853,과일,0,5,,아파트장,,,,,,3,10000,과일,4146311600
b_b011796,패러글라이딩 예약금;동궁과월지,0,1,,경주패러글라이딩;동궁과월지,,,,,,5,23000,패러글라이딩 예약금;동궁과월지,4713025626
b_b018607,요트투어예약,2,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-11-10 00:00:00.000,3,57000,2022년 퍼블릭 요트투어,
c_c002519,고속버스,1,2,1048183559,주식회사 티머니,,,,,2022-09-22 17:32:00.000,1,22000,승차권,
b_b003034,비첸향육포,1,3,1148681311,비쳉향푸드㈜,서울 성동구 고산자로14길 20,서울 성동구 행당동 168-2,4109006,1120010700,2022-08-27 19:12:00.000,1,17000,골드코인GC ,
b_b004446,맥주,1,2,4141301396,CU,서울 송파구 동남로18길 14,서울 송파구 가락동 194-2,4169061,1171010700,2022-09-28 22:23:00.000,1,11000,신)스텔라캔500ML;테라캔 500ML;기네스캔440ML;타이거캔500ML,
b_b001043,식품,0,5,,세계로마트,,,,,,3,35000,생수. 과자.빵.,4113510700
b_b015238,식사비,1,2,8741500176,미가곰치국,강원 강릉시 주문진읍 작은다리길 33,,4460862,4215025022,2022-10-29 10:09:00.000,1,30000,대구지리,
b_b011479,음식,1,2,6433500298,맘스터치,울산 남구 법대로95번길 16,울산 남구 옥동 590-15,4310318,3114010200,2022-10-23 14:15:00.000,1,13400,간장마늘싸이순살;랜치소스 추가,
a_a000594,잡화,3,2,,,서울 성북구 동소문로15길 99,서울 성북구 동소문동7가 23,4121089,1129011000,,1,23200,레쉬가드,
b_b014634,김밥,1,2,,김밥나라,,,,,2022-11-04 06:37:00.000,3,20500,,
b_b000744,경주루지월드,0,2,,경주루지월드,,,,,,1,46800,경주루지월드,4713013600
b_b004553,숙박비;식사비,0,1,,욜로하,,,,,,3,99000,욜로하 서핑 + 게스트하우스 + 비비큐,4283034000
b_b005082,씨라이프부산아쿠아리움티켓,0,3,,씨라이프부산,,,,,,1,57000,씨라이프부산아쿠아리움티켓,2635010600
b_b015952,식품,0,3,,롯데슈퍼,,,,,,1,20000,과일;샐러드,1123010600
b_b006299,호텔(조식포함),1,2,2628501211,(주)호텔롯데시그니엘부산,부산 해운대구 달맞이길 30,,4199011,2635010600,2022-10-10 15:50:00.000,1,513040,호텔비,
b_b005701,식품,2,4,,(주)에치와이,,,,,2022-10-06 14:24:00.000,1,21500,,
b_b014697,식품,2,7,,,,,,,,1,131772,[위드진해]한우곱창구이;[바론]할로윈 호러하우스 120G,
b_b007479,주유,1,2,1228701106,(주)미니에너지,경북 경산시 압량읍 대학로 754,경북 경산시 압량읍 현흥리 24-8,3313081,4729025626,2022-10-22 10:37:00.000,1,31260,주유비,
b_b001968,주유비,1,3,1140480484,유원주유소,강원 원주시 봉화로 87,,3219026,4213011000,2022-08-23 17:38:00.000,1,71526,주유비,
b_b009790,식품,1,1,5158207869,동청도농협하나로마트본점,경북 청도군 금천면 금천로 35,경북 청도군 금천면 동곡리 790,3018043,4782036031,2022-10-21 09:14:00.000,1,16000,로컬푸드-홍시,
b_b010803,삼겹살,1,5,7480801655,다온축산물판매장,울산 울주군 범서읍 굴화3길 8,울산 울주군 범서읍 굴화리 46-7,4319104,3171025924,2022-10-28 09:33:00.000,1,30170,돼지삼겹살,
b_b006625,보현산천문과학관 관람료,0,3,,보현산천문과힉관,,,,,,1,10000,보현산천문과학관 관람료,4723034000
b_b000921,물놀이용품 등 사전구매,0,4,,고무보트;서핑물놀이 용품;스노쿨링용품 등,,,,,,1,100000,물놀이용품 등 사전구매,1171010200
b_b006280,식품,0,5,,남목할인마트,,,,,,3,17000,삼겹살,3117010700
b_b000868,식품,1,15,2208160348,홈플러스(주),경남 진주시 대신로 304,경남 진주시 상대동 181-1,3332075,4817011900,2022-08-20 10:54:00.000,1,139290,야채;부식;스낵;육류;해산물;음료;과일,
d_d002346,식품,1,4,7171700300,CU주례동일점,부산 사상구 백양대로494번길 12,부산 사상구 주례동 939,4217162,2653010600,2022-10-22 10:52:00.000,1,21100,양파링84G;오징어집83G;새우깡90G;테라캔500ML;HEYROO카라멜팝콘;무지봉투백색특대;HEYROO오리지널팝콘;포카칩어니언66G,
b_b011821,없음,1,1,8098501515,연수하이웨이주유소,인천 연수구 매소홀로 710,인천 연수구 선학동 21-14,3149061,2818510200,2022-10-28 00:00:00.000,1,30000,주유비,
b_b010054,식품,0,1,,Storyway,,,,,,1,1300,개인;물,1114012000
b_b004163,얼음,1,2,1358626028,콜마트주식회사,경기 오산시 운천로 115,,3198035,4137010100,2022-09-19 10:31:00.000,1,3500,신보)칵테일얼음3KG,
b_b012163,김밥,1,2,5075400542,제임스김밥,부산 동구 고관로 172,부산 동구 좌천동 632-2,3127001,2617010300,2022-10-28 12:39:00.000,1,3300,,
b_b003884,배변패드.개간식.사탕,1,3,2138152063,주식회사 아성다이소,서울 강남구 남부순환로 2748,,2000003,1168011800,2022-09-30 17:06:00.000,1,11000,옛날십리사탕(70G);동아죽염사탕(90G);애견용혼합간식(70G);F빅팜(60G);F롯데햄키스틱(60G);애견용배변패드25매(60X,
b_b008091,식품,0,11,,이마트 마포점,,,,,,3,205400,소고기. 야채 등 바베큐음식,1144010300
b_b005579,버스비,2,1,1048183559,주식회사 티머니,,,,,2022-10-07 11:42:00.000,1,19700,버스비,
b_b014022,이월드입장권,1,2,,이월드,대구 달서구 두류공원로 200,대구 달서구 두류동 산 302-11,3007009,2729010200,2022-10-27 00:00:00.000,1,41900,[대구] 이월드 커플권(-10.31),
b_b006205,버스비,1,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-18 17:00:00.000,1,22515,버스비,
b_b011085,컵라면,0,1,,GS편의점,,,,,,1,2000,컵라면,4874025000
b_b002243,서파리 (서핑),0,3,,서파리,,,,,,1,150000,서파리 (서핑),4283034000
b_b004361,바람막이,1,1,1108127101,(주)영원아웃도어,경기 부천시 옥길로 1,경기 부천시 옥길동 768,3185011,4119011500,2022-09-18 14:32:00.000,1,151100,노스페이스,
b_b005895,투어패스 티켓,0,1,,11번가,서울특별시 중구 한강대로 416 서울스퀘어 11번가 주식회사,,,,,1,6000,투어패스 티켓,1114012000
b_b006717,입장권,2,3,4819801414,진해보타닉뮤지엄,경남 창원시 진해구 진해대로1137번길 89,,4793467,4812914500,2022-10-13 09:59:00.000,1,15000,수목원 입장권,
b_b004432,대관령양떼목장티켁,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-09-23 00:00:00.000,1,18000,"[강원]평창대관령삼양목장(-12.31,당일사용불가)외1건",
b_b000460,하리보 젤리,0,2,,부산역 스토리 웨이,,,,,,1,3000,하리보 젤리,2617010100
a_a000193,수영복,0,1,,에이블리,,,,,,1,42300,수영복,1120011500
b_b014637,보조배터리,0,1,,올리브영,,,,,,1,19000,보조배터리,4213011500
b_b013798,물;커피,0,2,,CU편의점,,,,,,3,3000,물;커피,4211012300
b_b007495,식품,0,3,,이마트 트레이더스,,,,,,1,60000,삼겹살;감바스;음료수;과자,2623010800
b_b000141,간식,0,2,,5000,,,,,,1,5000,간식,1156011400
b_b000104,식품,0,3,,노브랜드 서산예천점,충남 서산시 남부순환로 1035 노브랜드 서산예천점,,,,,1,13040,커피 음료 과자,4421010900
b_b007020,식품,0,2,,과자류,,,,,,1,19900,마카롱,2717010500
b_b000850,식품,2,7,,만쥬리아,,,,,2022-08-19 14:43:00.000,1,13800,호)베이컨ICE세트;호)호봉스페셜토스트,
b_b000458,물,1,1,8715400012,세븐일레븐,경기 성남시 분당구 성남대로925번길 16,경기 성남시 분당구 야탑동 341,4340276,4113510700,2022-08-05 12:27:00.000,1,950,음료,
b_b005238,와플,1,1,1248128579,수원역사 주식회사,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2022-10-09 11:38:00.000,1,3200,오리지널와플,
b_b012326,김밥,1,2,5031749698,김밥파는사람들(신용산점),대구 달서구 용산로 229,대구 달서구 용산동 930-13,3147027,2729011100,2022-10-29 06:06:00.000,1,11000,참치김밥;소고기김밥;매운참치김밥,
b_b009803,식품,0,4,,0,,,,,,1,40000,고기,2714010100
b_b008474,돌체라떼커피,0,2,,이마트월배점,,,,,,1,3900,돌체라떼커피,2729011900
b_b013792,초록도,1,1,,,,,,,2022-11-06 17:10:00.000,3,0,조향 체험(향수/디퓨져),
b_b011371,돼지목살,1,4,,주식회사정육각,,,,,2022-10-27 16:55:00.000,1,32210,,
b_b002177,아르떼 뮤지엄 관람권,1,2,2068689631,(주)엘에스컴퍼니,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193,5011012900,2022-08-26 13:00:00.000,3,20000,[강릉]아르떼뮤지염,
b_b007518,레고랜드 입장권,2,7,,,,,,,,1,350600,최성수기 대인권;최성수기 소인권,
b_b004143,식품,0,1,,CU월평사랑점,,,,,,1,12900,컵라면;우유;김밥,3017011300
b_b007013,양갱,1,1,5894900370,GS25가야플러스점,부산 부산진구 가야대로572번길 18,부산 부산진구 가야동 297-2,4187040,2623011000,2022-10-08 06:45:00.000,1,1620,연양갱카멜;해태)연양갱900,
b_b000404,식품;잡화,3,5,,Top mart,,,,,2022-08-04 22:03:00.000,1,8160,스낵;부식;잡화,
b_b003760,차연료(LPG)충전,1,3,5158144950,(주)남부에너비스,경북 경산시 옥산로 138,경북 경산시 옥산동 185-3,3313051,4729010900,2022-09-18 10:57:00.000,1,20000,부탄,
b_b003666,팔공산 케이블카 티켓,1,1,5028527782,(주)한림팩,대구 동구 팔공산로185길 51,대구 동구 용수동 산 72,4226340,2714013700,2022-09-04 10:35:00.000,1,9600,N온라인대인왕,
b_b011027,식품,0,5,,이마트 강릉점,,,,,,1,68000,소고기;샐러드,4215011400
b_b005081,시외버스 예매,1,1,,금강고속,,,,,2022-09-26 07:23:00.000,1,19700,버스비,
b_b004271,식품,0,5,,GS25 상계주공점,,,,,,3,17100,햇반(3개입) 3개 (단품기준 총 9개),1135010500
b_b001885,기차표,2,1,3148210024,한국철도공사,대전 동구 중앙로 240,,3164033,3011011300,2022-08-14 19:04:00.000,1,9800,기차표 어른,
b_b009936,주유,1,2,3080645581,뉴영광주유소,충남 논산시 계백로 835,충남 논산시 부창동 396-2,3000095,4423010400,2022-10-22 07:40:00.000,1,109000,주유비,
b_b008195,식품,0,3,,홈플러스 킨텍스점,,,,,,1,60000,와인등 음식들,4128710400
b_b005690,고프로11,1,1,,GoPro.com,,,,,2022-09-26 20:51:00.000,1,599334,,
b_b005491,바베큐재료 및 간식거리,1,4,2068650913,(주)이마트,경기 화성시 동탄중앙로 376,경기 화성시 석우동 44,3210027,4159012800,2022-10-07 21:54:00.000,3,151870,크라운스낵10개 골;환타오렌지1.5L;무항더느림+돈등갈비;무항생제더느림돈목심;무항생제더느림돈목심;달달과즙황금향;우리쌀떡국떡700G;해태맛동산300G;CJ수제진한고기만두;양송이(팩);표고슬라이스(팩);A)초록초록날씬대파;구워먹는치즈125G*2;CJ비비고사골곰탕500;CJ_국탕행사;한입에SSOG조각멜론;하루채소 새송이버섯;하루채소깻잎;(A)파머스팩아삭이;쟈뎅아워티제로레몬;롯데졸음번쩍껌울트라;필스너우르켈500ML캔;수입맥주골라담기;에델바이스피치500ML;수입맥주골라담기;코젤다크500ML 캔;수입맥주골라담기;제스프리썬콜드키위;하루채소깐마늘;썬키스트자몽소다35;CJ 찌개두부;찌개용채소,
b_b007969,식품,0,3,,구룡포통큰수산,,,,,,1,32900,홍게택배구매,4711125000
b_b007796,왕복시외버스비용,2,2,6078106110,부산동부버스터미널,,,,,2022-10-16 11:06:00.000,1,10800,버스비,
b_b001578,주유비,2,4,,샤인에너비스(주)에너지드림 주유소,,,,,2022-08-24 19:56:00.000,1,60000,주유비,
b_b004012,간식,0,2,,편의점,,,,,,1,13000,간식,1117011900
b_b011260,식품,0,3,,경산 이마트,,,,,,1,30000,음료;간식,4729011000
b_b006600,체험비,0,2,,옥천사 헤리티지스쿨,,,,,,3,10000,체험비,4882038000
b_b003879,고기및음료,1,6,2068650913,(주)이마트,서울 성북구 도봉로 17,,3005039,1129013400,2022-09-19 10:41:00.000,1,138420,해산물;잡화;야채;과일;부식;스낵;음료,
b_b007072,식품,1,2,5633201200,메가커피장위뉴타운점,서울 성북구 돌곶이로40길 46,서울 성북구 장위동 323,4121065,1129013800,2022-10-27 08:53:00.000,1,1500,[포장](HOT)아메리카노,
b_b011618,커피,0,4,,0,,,,,,3,8000,커피,2711013000
b_b004801,식품,0,2,,다올주우소 CU편의점,,,,,,1,7000,바나나킥;양파링;레몬홍차,4375033000
b_b005893,물,1,1,1078657147,코레일유통㈜,서울 동대문구 회기로26길 15,서울 동대문구 회기동 351,4115702,1123010800,2022-10-03 11:08:00.000,1,1600,광동)옥수수수염차,
b_b004329,식품;잡화,0,4,,이마트 마포점,,,,,,1,20000,물;부탄가스;빵,1144010300
b_b000739,식품,0,1,,와인앤모어,,,,,,1,19800,안주와 술,1165010700
b_b001942,식품,1,4,2068650913,(주)이마트,대전 서구 둔산북로 41,,3166020,3017011200,2022-08-27 11:11:00.000,1,194050,스낵;부식;야채;육류;과일;잡화,
b_b008277,커피,0,2,,더리터,,,,,,1,6500,커피,2726011400
b_b000111,물,0,1,,슈퍼,,,,,,3,1000,물,4113510700
b_b008302,식품;잡화,0,2,,모아마트,,,,,,1,49250,음식;불꽃놀이;과일;과자,4713034000
b_b007066,주유비,1,1,7542201409,황금궁전주유소,강원 고성군 간성읍 진부령로 1818,,3013059,4282025031,2022-10-12 13:02:00.000,1,12000,휘발유,
b_b002328,여행시 입을 옷,1,1,,네이버 파이낸셜,,,,,2022-08-21 00:00:00.000,1,60700,[무배]아이디 카라넥 포켓 루즈핏 가을 블라우스(5COLOR)C-271 외 2건,
b_b007082,통행료,3,2,6088152747,(주)마창대교,,,,,2022-10-11 17:51:00.000,3,2500,소형,
b_b014498,남이섬 배승선  및 입장권,0,2,,트립닷컴,,,,,,1,26130,남이섬 배승선  및 입장권,4211040000
b_b005228,장보기,1,4,2208160348,홈플러스(주),대구 수성구 동대구로 95,대구 수성구 두산동 113,3007004,2726011100,2022-10-02 18:31:00.000,1,117020,주류;스낵;부식;정육;야채;잡화;과일,
b_b011136,김밥,3,3,2866700534,고봉민김밥(부산문현점),부산 남구 수영로 33,부산 남구 문현동 359-1,3131037,2629010900,2022-10-30 11:32:00.000,1,7500,참치김밥;고봉민김밥,
b_b008561,식품,0,2,,이마트천호점;시떡;소팔소곱창,,,,,,1,71660,떡볶이키트;소곱창;등갈비;양파;감자;앞다리살;바베큐소스;,1174010900
b_b008587,청바지,1,1,4990401376,알뜨(HALTE),강원 강릉시 용지로 171,강원 강릉시 교동 139-2,3220028,4215011000,2022-10-24 18:19:00.000,1,5000,수제모과차(Hot),
b_b000354,식품,0,6,,메가마트,,,,,,1,310880,고기;간식;김치 및 밑반찬;주류,2626010700
b_b014697,식품,1,7,1078163829,(주)코스트코코리아,경기 하남시 미사강변중앙로 40,,3202058,4145011000,,1,206310,양송이 1팩 국산;호주양고기갈비;유기농바나나;스노우버디2EA;로메인하트;피지오겔크림2PK;찰흙놀이세트;I SLIME멀티세트,
b_b007749,주유비,5,1,5088205539,와룡농협도산주유소,경북 안동시 도산면 퇴계로 2572,경북 안동시 도산면 온혜리 369-3,3307040,4717042028,2022-10-29 14:34:00.000,1,50000,주유비,
b_b001739,워터파크 입장권 식사 패키지,0,4,,블루원 워터파크,,,,,,1,102860,워터파크 입장권 식사 패키지,4713013500
b_b006293,종이허리의자,0,1,,쿠팡,,,,,,1,18000,종이허리의자,2653010100
b_b000514,과자;라면;음료;주류,0,6,,,,,,,,,0,,
b_b000282,식품,0,4,,코스트코리아,,,,,,1,30000,음료;과자;과일,3014011300
b_b000012,고기(오겹살;소고기 늑간살;꽃갈비);술;기타먹거리,0,5,,,,,,,,,0,,
b_b009513,식품,3,6,2068650913,(주)이마트,경기 용인시 기흥구 용구대로 2457,,2012011,4146311800,2022-10-21 19:43:00.000,1,9800,피자구독권,
b_b013674,경유,1,4,,,,,,,,1,89450,주유비,
b_b006928,생태관광프로그램 참가비,0,4,,한국생태관광협회,,,,,,5,20000,생태관광프로그램 참가비,4817013000
b_b007796,왕복시외버스비용,1,2,5058100047,경주시외버스터미널,,,,,2022-10-16 20:40:00.000,1,10800,버스비,
b_b006875,주유비,2,3,5042586269,하양주유소,경북 경산시 하양읍 대경로 616,경북 경산시 하양읍 금락리 226-4,3000047,4729025021,2022-10-08 10:39:00.000,1,80000,주유비,
b_b004972,바베큐용 고기,1,4,,,,,,,,1,57360,초신선 돼지 등갈비 요리용;초신선 돼지 목살 구이용,
b_b000458,물,0,1,,,,,,,,,0,,
b_b004830,식품,1,5,2068650913,(주)이마트,부산 사상구 광장로 17,부산 사상구 괘법동 531-2,3139003,2653010400,2022-10-01 18:24:00.000,1,292730,과일;스낵;부식;해산물;음료;주류;야채;정육;잡화,
b_b000325,옷,0,2,,에이브리원,,,,,,3,29000,옷,4113510500
b_b004829,김밥,1,2,8532900782,김떡순,경기 의정부시 오목로 111,,3181033,4115010600,2022-09-25 12:47:00.000,1,6600,계란김밥;스팸김밥,
b_b006986,음식 및 캠핑용품,0,1,,롯데마트,,,,,,1,45900,음식 및 캠핑용품,2823710500
a_a000316,아르떼뮤지엄 입장권,0,1,,아르떼뮤지엄 강릉,,,,,,1,17000,아르떼뮤지엄 입장권,4215011200
b_b002283,음료수,1,1,,강릉시외버스터미널점,강원 강릉시 하슬라로 27,강원 강릉시 홍제동 992-1,3220048,4215010100,2022-08-24 12:47:00.000,1,2000,[포장](ICE)아메리카노,
b_b007728,식품,0,3,,김밥,,,,,,3,10000,김밥,1129013500
b_b011293,커피,1,1,7141100707,움브리아커피,경기 양주시 송랑로 33,경기 양주시 만송동 434-2,3212040,4163010700,2022-11-06 11:31:00.000,1,10100,세트B(에쏘+콘파나;ICE아메리카노(스,
b_b000138,숙박,1,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-08 18:24:00.000,1,120000,영일대호텔퀸즈,
b_b004630,간식,0,5,,홈플러스 내당점,대구 서구 달구벌대로 1821,,,,,1,40000,간식,2717010100
b_b010033,주유,1,3,6188510607,GS칼텍스해운주유소,부산 해운대구 해운대로 615,부산 해운대구 우동 524-2,2006010,2635010500,2022-10-20 16:55:00.000,1,60000,주유비,
b_b001345,부식,1,4,2078200155,중앙농협하나로마트,서울 광진구 뚝섬로 639,서울 광진구 자양동 635-8,3103010,1121510500,2022-08-18 11:31:00.000,1,25480,부식;음료,
b_b000217,숙박,3,6,,파라다이스호텔,,,,,,1,477850,호텔비,
b_b005486,서핑 강습 비용,0,1,,코랄서프,,,,,,1,65000,서핑 강습 비용,4221010800
b_b006346,식품,0,4,,코스트코,,,,,,1,50000,삼겹살 야채 간식거리,4825032000
b_b000619,장어,0,2,,오늘회(온라인) 풍천민물장어,,,,,,1,33500,장어,4579025000
b_b008255,식품,0,4,,용인농협파머스마켓,,,,,,1,16060,단무지;김밥김;맛살;김밥햄;김치사발면,4146110100
b_b002411,주유비,1,2,1371628674,신현주유소,인천 서구 봉수대로501번길 2,인천 서구 신현동 221,4268318,2826010900,2022-08-20 20:35:00.000,1,90000,휘발유,
b_b008586,약,1,2,1313568776,고은약국,인천 남동구 구월말로 117,인천 남동구 만수동 898-7,3153007,2820010300,2022-10-15 11:05:00.000,3,9000,일동_엑세라민비;일동_캐롤엔 10캡슐;동아_덴파사 10캡슐;탁센연질캡슐10C,
